seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
1,False,50,4,['B' 'B' 'B' 'A'],False,False,299
1,True,55,4,['B' 'A' 'B' 'B'],True,True,228
1,False,55,4,['B' 'A' 'B' 'B'],True,False,299
1,False,55,4,['B' 'A' 'B' 'B'],False,False,299
1,True,40,5,['A' 'A' 'B' 'A' 'A'],True,True,141
1,True,40,5,['A' 'A' 'B' 'A' 'A'],True,False,241
1,True,40,5,['A' 'A' 'B' 'A' 'A'],False,False,241
1,True,45,5,['A' 'A' 'A' 'A' 'B'],True,True,157
1,True,45,5,['A' 'A' 'A' 'A' 'B'],True,False,170
1,True,45,5,['A' 'A' 'A' 'A' 'B'],False,False,170
1,True,50,5,['B' 'B' 'B' 'B' 'A'],True,True,269
1,True,50,5,['B' 'B' 'B' 'B' 'A'],True,False,280
1,False,50,5,['B' 'B' 'B' 'B' 'A'],False,False,299
1,True,55,5,['B' 'A' 'B' 'A' 'B'],True,True,179
1,False,55,5,['B' 'A' 'B' 'A' 'B'],True,False,299
1,False,55,5,['B' 'A' 'B' 'A' 'B'],False,False,299
2,False,40,2,['A' 'A'],True,True,299
2,False,40,2,['A' 'A'],True,False,299
2,False,40,2,['A' 'A'],False,False,299
2,False,45,2,['A' 'A'],True,True,299
2,False,45,2,['A' 'A'],True,False,299
2,False,45,2,['A' 'A'],False,False,299
2,False,50,2,['A' 'B'],True,True,299
2,False,50,2,['A' 'B'],True,False,299
2,False,50,2,['A' 'B'],False,False,299
2,False,55,2,['B' 'A'],True,True,299
2,False,55,2,['B' 'A'],True,False,299
2,False,55,2,['B' 'A'],False,False,299
2,True,40,3,['B' 'B' 'A'],True,True,259
2,True,40,3,['B' 'B' 'A'],True,False,247
2,True,40,3,['B' 'B' 'A'],False,False,268
2,True,45,3,['A' 'B' 'A'],True,True,204
2,True,45,3,['A' 'B' 'A'],True,False,250
2,True,45,3,['A' 'B' 'A'],False,False,267
2,True,50,3,['B' 'B' 'B'],True,True,255
2,False,50,3,['B' 'B' 'B'],True,False,299
2,False,50,3,['B' 'B' 'B'],False,False,299
2,True,55,3,['A' 'A' 'A'],True,True,284
2,True,55,3,['A' 'A' 'A'],True,False,257
2,True,55,3,['A' 'A' 'A'],False,False,260
2,True,40,4,['B' 'B' 'A' 'A'],True,True,209
2,True,40,4,['B' 'B' 'A' 'A'],True,False,227
2,True,40,4,['B' 'B' 'A' 'A'],False,False,231
2,True,45,4,['B' 'A' 'A' 'B'],True,True,197
2,True,45,4,['B' 'A' 'A' 'B'],True,False,227
2,False,45,4,['B' 'A' 'A' 'B'],False,False,299
2,False,50,4,['B' 'B' 'B' 'B'],True,True,299
2,True,50,4,['B' 'B' 'B' 'B'],True,False,296
2,False,50,4,['B' 'B' 'B' 'B'],False,False,299
2,True,55,4,['B' 'B' 'B' 'A'],True,True,238
2,False,55,4,['B' 'B' 'B' 'A'],True,False,299
2,False,55,4,['B' 'B' 'B' 'A'],False,False,299
2,True,40,5,['B' 'B' 'A' 'A' 'A'],True,True,180
2,True,40,5,['B' 'B' 'A' 'A' 'A'],True,False,195
2,True,40,5,['B' 'B' 'A' 'A' 'A'],False,False,240
2,True,45,5,['A' 'B' 'B' 'B' 'B'],True,True,147
2,False,45,5,['A' 'B' 'B' 'B' 'B'],True,False,299
2,True,45,5,['A' 'B' 'B' 'B' 'B'],False,False,254
2,True,50,5,['A' 'B' 'A' 'B' 'A'],True,True,211
2,True,50,5,['A' 'B' 'A' 'B' 'A'],True,False,195
2,True,50,5,['A' 'B' 'A' 'B' 'A'],False,False,186
2,True,55,5,['B' 'B' 'B' 'A' 'A'],True,True,238
2,True,55,5,['B' 'B' 'B' 'A' 'A'],True,False,244
2,False,55,5,['B' 'B' 'B' 'A' 'A'],False,False,299
3,False,40,2,['A' 'A'],True,True,299
3,False,40,2,['A' 'A'],True,False,299
3,False,40,2,['A' 'A'],False,False,299
3,False,45,2,['A' 'B'],True,True,299
3,False,45,2,['A' 'B'],True,False,299
3,False,45,2,['A' 'B'],False,False,299
3,False,50,2,['A' 'A'],True,True,299
3,False,50,2,['A' 'A'],True,False,299
3,False,50,2,['A' 'A'],False,False,299
3,False,55,2,['A' 'B'],True,True,299
3,False,55,2,['A' 'B'],True,False,299
3,False,55,2,['A' 'B'],False,False,299
3,True,40,3,['B' 'B' 'B'],True,True,212
3,False,40,3,['B' 'B' 'B'],True,False,299
3,False,40,3,['B' 'B' 'B'],False,False,299
3,False,45,3,['A' 'A' 'A'],True,True,299
3,True,45,3,['A' 'A' 'A'],True,False,246
3,True,45,3,['A' 'A' 'A'],False,False,283
3,False,50,3,['A' 'A' 'A'],True,True,299
3,True,50,3,['A' 'A' 'A'],True,False,268
3,False,50,3,['A' 'A' 'A'],False,False,299
3,False,55,3,['A' 'B' 'B'],True,True,299
3,False,55,3,['A' 'B' 'B'],True,False,299
3,False,55,3,['A' 'B' 'B'],False,False,299
3,True,40,4,['A' 'A' 'A' 'A'],True,True,150
3,True,40,4,['A' 'A' 'A' 'A'],True,False,153
3,True,40,4,['A' 'A' 'A' 'A'],False,False,153
3,True,45,4,['A' 'B' 'B' 'B'],True,True,195
3,True,45,4,['A' 'B' 'B' 'B'],True,False,207
3,False,45,4,['A' 'B' 'B' 'B'],False,False,299
3,True,50,4,['A' 'A' 'A' 'A'],True,True,236
3,True,50,4,['A' 'A' 'A' 'A'],True,False,193
3,True,50,4,['A' 'A' 'A' 'A'],False,False,193
3,True,55,4,['B' 'A' 'B' 'A'],True,True,249
3,True,55,4,['B' 'A' 'B' 'A'],True,False,252
3,True,55,4,['B' 'A' 'B' 'A'],False,False,218
3,True,40,5,['B' 'B' 'B' 'A' 'A'],True,True,140
3,True,40,5,['B' 'B' 'B' 'A' 'A'],True,False,272
3,True,40,5,['B' 'B' 'B' 'A' 'A'],False,False,221
3,True,45,5,['A' 'B' 'B' 'A' 'B'],True,True,139
3,True,45,5,['A' 'B' 'B' 'A' 'B'],True,False,237
3,True,45,5,['A' 'B' 'B' 'A' 'B'],False,False,251
3,True,50,5,['B' 'A' 'A' 'B' 'A'],True,True,231
3,True,50,5,['B' 'A' 'A' 'B' 'A'],True,False,219
3,True,50,5,['B' 'A' 'A' 'B' 'A'],False,False,236
3,True,55,5,['B' 'A' 'B' 'B' 'B'],True,True,235
3,False,55,5,['B' 'A' 'B' 'B' 'B'],True,False,299
3,False,55,5,['B' 'A' 'B' 'B' 'B'],False,False,299
4,False,40,2,['B' 'A'],True,True,299
4,False,40,2,['B' 'A'],True,False,299
4,False,40,2,['B' 'A'],False,False,299
4,False,45,2,['B' 'A'],True,True,299
4,False,45,2,['B' 'A'],True,False,299
4,False,45,2,['B' 'A'],False,False,299
4,False,50,2,['B' 'A'],True,True,299
4,False,50,2,['B' 'A'],True,False,299
4,False,50,2,['B' 'A'],False,False,299
4,False,55,2,['B' 'A'],True,True,299
4,False,55,2,['B' 'A'],True,False,299
4,False,55,2,['B' 'A'],False,False,299
4,True,40,3,['A' 'A' 'A'],True,True,226
4,True,40,3,['A' 'A' 'A'],True,False,295
4,True,40,3,['A' 'A' 'A'],False,False,271
4,False,45,3,['A' 'A' 'B'],True,True,299
4,False,45,3,['A' 'A' 'B'],True,False,299
4,True,45,3,['A' 'A' 'B'],False,False,298
4,False,50,3,['B' 'B' 'B'],True,True,299
4,False,50,3,['B' 'B' 'B'],True,False,299
4,False,50,3,['B' 'B' 'B'],False,False,299
4,False,55,3,['A' 'A' 'B'],True,True,299
4,False,55,3,['A' 'A' 'B'],True,False,299
4,False,55,3,['A' 'A' 'B'],False,False,299
4,True,40,4,['B' 'A' 'B' 'A'],True,True,226
4,True,40,4,['B' 'A' 'B' 'A'],True,False,219
4,False,40,4,['B' 'A' 'B' 'A'],False,False,299
4,False,45,4,['B' 'A' 'A' 'B'],True,True,299
4,True,45,4,['B' 'A' 'A' 'B'],True,False,250
4,True,45,4,['B' 'A' 'A' 'B'],False,False,227
4,True,50,4,['A' 'A' 'B' 'B'],True,True,205
4,True,50,4,['A' 'A' 'B' 'B'],True,False,266
4,True,50,4,['A' 'A' 'B' 'B'],False,False,280
4,False,55,4,['A' 'A' 'B' 'B'],True,True,299
4,True,55,4,['A' 'A' 'B' 'B'],True,False,271
4,True,55,4,['A' 'A' 'B' 'B'],False,False,287
4,True,40,5,['B' 'B' 'A' 'B' 'A'],True,True,173
4,True,40,5,['B' 'B' 'A' 'B' 'A'],True,False,263
4,True,40,5,['B' 'B' 'A' 'B' 'A'],False,False,264
4,False,45,5,['A' 'B' 'B' 'A' 'A'],True,True,299
4,True,45,5,['A' 'B' 'B' 'A' 'A'],True,False,225
4,True,45,5,['A' 'B' 'B' 'A' 'A'],False,False,230
4,True,50,5,['A' 'B' 'A' 'B' 'A'],True,True,157
4,True,50,5,['A' 'B' 'A' 'B' 'A'],True,False,221
4,True,50,5,['A' 'B' 'A' 'B' 'A'],False,False,235
4,True,55,5,['A' 'B' 'A' 'B' 'B'],True,True,200
4,False,55,5,['A' 'B' 'A' 'B' 'B'],True,False,299
4,False,55,5,['A' 'B' 'A' 'B' 'B'],False,False,299
5,False,40,2,['B' 'A'],True,True,299
5,False,40,2,['B' 'A'],True,False,299
5,False,40,2,['B' 'A'],False,False,299
5,False,45,2,['A' 'A'],True,True,299
5,False,45,2,['A' 'A'],True,False,299
5,False,45,2,['A' 'A'],False,False,299
5,False,50,2,['B' 'A'],True,True,299
5,False,50,2,['B' 'A'],True,False,299
5,False,50,2,['B' 'A'],False,False,299
5,False,55,2,['B' 'B'],True,True,299
5,False,55,2,['B' 'B'],True,False,299
5,False,55,2,['B' 'B'],False,False,299
5,False,40,3,['A' 'A' 'B'],True,True,299
5,True,40,3,['A' 'A' 'B'],True,False,297
5,True,40,3,['A' 'A' 'B'],False,False,274
5,True,45,3,['B' 'A' 'A'],True,True,211
5,True,45,3,['B' 'A' 'A'],True,False,249
5,True,45,3,['B' 'A' 'A'],False,False,265
5,True,50,3,['A' 'B' 'B'],True,True,296
5,False,50,3,['A' 'B' 'B'],True,False,299
5,False,50,3,['A' 'B' 'B'],False,False,299
5,False,55,3,['A' 'B' 'B'],True,True,299
5,False,55,3,['A' 'B' 'B'],True,False,299
5,False,55,3,['A' 'B' 'B'],False,False,299
5,True,40,4,['A' 'A' 'A' 'B'],True,True,242
5,True,40,4,['A' 'A' 'A' 'B'],True,False,216
5,True,40,4,['A' 'A' 'A' 'B'],False,False,216
5,True,45,4,['A' 'A' 'A' 'A'],True,True,211
5,True,45,4,['A' 'A' 'A' 'A'],True,False,210
5,True,45,4,['A' 'A' 'A' 'A'],False,False,210
5,True,50,4,['B' 'B' 'B' 'B'],True,True,196
5,False,50,4,['B' 'B' 'B' 'B'],True,False,299
5,False,50,4,['B' 'B' 'B' 'B'],False,False,299
5,True,55,4,['A' 'B' 'B' 'B'],True,True,210
5,False,55,4,['A' 'B' 'B' 'B'],True,False,299
5,False,55,4,['A' 'B' 'B' 'B'],False,False,299
5,True,40,5,['B' 'A' 'A' 'A' 'A'],True,True,220
5,True,40,5,['B' 'A' 'A' 'A' 'A'],True,False,148
5,True,40,5,['B' 'A' 'A' 'A' 'A'],False,False,148
5,True,45,5,['A' 'A' 'B' 'A' 'B'],True,True,181
5,True,45,5,['A' 'A' 'B' 'A' 'B'],True,False,198
5,True,45,5,['A' 'A' 'B' 'A' 'B'],False,False,232
5,True,50,5,['B' 'A' 'A' 'B' 'A'],True,True,150
5,True,50,5,['B' 'A' 'A' 'B' 'A'],True,False,224
5,True,50,5,['B' 'A' 'A' 'B' 'A'],False,False,203
5,True,55,5,['A' 'A' 'B' 'B' 'B'],True,True,168
5,True,55,5,['A' 'A' 'B' 'B' 'B'],True,False,281
5,False,55,5,['A' 'A' 'B' 'B' 'B'],False,False,299
6,False,40,2,['A' 'B'],True,True,299
6,False,40,2,['A' 'B'],True,False,299
6,False,40,2,['A' 'B'],False,False,299
6,False,45,2,['B' 'A'],True,True,299
6,False,45,2,['B' 'A'],True,False,299
6,False,45,2,['B' 'A'],False,False,299
6,False,50,2,['B' 'B'],True,True,299
6,False,50,2,['B' 'B'],True,False,299
6,False,50,2,['B' 'B'],False,False,299
6,False,55,2,['B' 'B'],True,True,299
6,False,55,2,['B' 'B'],True,False,299
6,False,55,2,['B' 'B'],False,False,299
6,False,40,3,['B' 'B' 'A'],True,True,299
6,False,40,3,['B' 'B' 'A'],True,False,299
6,True,40,3,['B' 'B' 'A'],False,False,272
6,True,45,3,['B' 'A' 'A'],True,True,250
6,False,45,3,['B' 'A' 'A'],True,False,299
6,False,45,3,['B' 'A' 'A'],False,False,299
6,False,50,3,['B' 'A' 'B'],True,True,299
6,False,50,3,['B' 'A' 'B'],True,False,299
6,False,50,3,['B' 'A' 'B'],False,False,299
6,False,55,3,['A' 'A' 'B'],True,True,299
6,False,55,3,['A' 'A' 'B'],True,False,299
6,False,55,3,['A' 'A' 'B'],False,False,299
6,True,40,4,['A' 'A' 'A' 'A'],True,True,282
6,True,40,4,['A' 'A' 'A' 'A'],True,False,173
6,True,40,4,['A' 'A' 'A' 'A'],False,False,173
6,True,45,4,['B' 'B' 'B' 'B'],True,True,242
6,False,45,4,['B' 'B' 'B' 'B'],True,False,299
6,False,45,4,['B' 'B' 'B' 'B'],False,False,299
6,True,50,4,['B' 'A' 'B' 'B'],True,True,186
6,True,50,4,['B' 'A' 'B' 'B'],True,False,286
6,False,50,4,['B' 'A' 'B' 'B'],False,False,299
6,True,55,4,['B' 'A' 'A' 'A'],True,True,289
6,True,55,4,['B' 'A' 'A' 'A'],True,False,253
6,True,55,4,['B' 'A' 'A' 'A'],False,False,254
6,True,40,5,['B' 'A' 'A' 'B' 'B'],True,True,267
6,True,40,5,['B' 'A' 'A' 'B' 'B'],True,False,262
6,True,40,5,['B' 'A' 'A' 'B' 'B'],False,False,224
6,False,45,5,['B' 'B' 'A' 'B' 'B'],True,True,299
6,False,45,5,['B' 'B' 'A' 'B' 'B'],True,False,299
6,False,45,5,['B' 'B' 'A' 'B' 'B'],False,False,299
6,True,50,5,['B' 'B' 'A' 'A' 'B'],True,True,222
6,False,50,5,['B' 'B' 'A' 'A' 'B'],True,False,299
6,True,50,5,['B' 'B' 'A' 'A' 'B'],False,False,236
6,True,55,5,['B' 'A' 'B' 'A' 'A'],True,True,222
6,True,55,5,['B' 'A' 'B' 'A' 'A'],True,False,216
6,True,55,5,['B' 'A' 'B' 'A' 'A'],False,False,215
7,False,40,2,['A' 'A'],True,True,299
7,False,40,2,['A' 'A'],True,False,299
7,False,40,2,['A' 'A'],False,False,299
7,True,45,2,['B' 'A'],True,True,263
7,False,45,2,['B' 'A'],True,False,299
7,False,45,2,['B' 'A'],False,False,299
7,False,50,2,['B' 'A'],True,True,299
7,False,50,2,['B' 'A'],True,False,299
7,False,50,2,['B' 'A'],False,False,299
7,False,55,2,['B' 'A'],True,True,299
7,False,55,2,['B' 'A'],True,False,299
7,False,55,2,['B' 'A'],False,False,299
7,True,40,3,['A' 'A' 'B'],True,True,246
7,True,40,3,['A' 'A' 'B'],True,False,251
7,True,40,3,['A' 'A' 'B'],False,False,252
7,False,45,3,['B' 'B' 'B'],True,True,299
7,False,45,3,['B' 'B' 'B'],True,False,299
7,False,45,3,['B' 'B' 'B'],False,False,299
7,True,50,3,['B' 'B' 'B'],True,True,285
7,False,50,3,['B' 'B' 'B'],True,False,299
7,False,50,3,['B' 'B' 'B'],False,False,299
7,True,55,3,['B' 'B' 'A'],True,True,233
7,False,55,3,['B' 'B' 'A'],True,False,299
7,False,55,3,['B' 'B' 'A'],False,False,299
7,True,40,4,['A' 'A' 'B' 'B'],True,True,245
7,True,40,4,['A' 'A' 'B' 'B'],True,False,201
7,True,40,4,['A' 'A' 'B' 'B'],False,False,220
7,True,45,4,['B' 'A' 'B' 'A'],True,True,152
7,False,45,4,['B' 'A' 'B' 'A'],True,False,299
7,True,45,4,['B' 'A' 'B' 'A'],False,False,271
7,True,50,4,['A' 'B' 'A' 'B'],True,True,234
7,False,50,4,['A' 'B' 'A' 'B'],True,False,299
7,True,50,4,['A' 'B' 'A' 'B'],False,False,241
7,True,55,4,['B' 'B' 'B' 'B'],True,True,200
7,False,55,4,['B' 'B' 'B' 'B'],True,False,299
7,False,55,4,['B' 'B' 'B' 'B'],False,False,299
7,True,40,5,['A' 'A' 'B' 'B' 'B'],True,True,207
7,True,40,5,['A' 'A' 'B' 'B' 'B'],True,False,268
7,False,40,5,['A' 'A' 'B' 'B' 'B'],False,False,299
7,True,45,5,['B' 'B' 'A' 'A' 'B'],True,True,131
7,True,45,5,['B' 'B' 'A' 'A' 'B'],True,False,234
7,True,45,5,['B' 'B' 'A' 'A' 'B'],False,False,272
7,True,50,5,['B' 'A' 'B' 'A' 'B'],True,True,234
7,True,50,5,['B' 'A' 'B' 'A' 'B'],True,False,293
7,True,50,5,['B' 'A' 'B' 'A' 'B'],False,False,250
7,True,55,5,['A' 'A' 'B' 'A' 'B'],True,True,183
7,True,55,5,['A' 'A' 'B' 'A' 'B'],True,False,244
7,True,55,5,['A' 'A' 'B' 'A' 'B'],False,False,194
8,False,40,2,['B' 'B'],True,True,299
8,False,40,2,['B' 'B'],True,False,299
8,False,40,2,['B' 'B'],False,False,299
8,False,45,2,['B' 'A'],True,True,299
8,False,45,2,['B' 'A'],True,False,299
8,False,45,2,['B' 'A'],False,False,299
8,False,50,2,['B' 'A'],True,True,299
8,False,50,2,['B' 'A'],True,False,299
8,False,50,2,['B' 'A'],False,False,299
8,False,55,2,['A' 'A'],True,True,299
8,False,55,2,['A' 'A'],True,False,299
8,False,55,2,['A' 'A'],False,False,299
8,True,40,3,['B' 'A' 'A'],True,True,258
8,True,40,3,['B' 'A' 'A'],True,False,252
8,True,40,3,['B' 'A' 'A'],False,False,259
8,False,45,3,['B' 'A' 'A'],True,True,299
8,False,45,3,['B' 'A' 'A'],True,False,299
8,False,45,3,['B' 'A' 'A'],False,False,299
8,True,50,3,['A' 'B' 'B'],True,True,260
8,False,50,3,['A' 'B' 'B'],True,False,299
8,False,50,3,['A' 'B' 'B'],False,False,299
8,False,55,3,['B' 'A' 'B'],True,True,299
8,False,55,3,['B' 'A' 'B'],True,False,299
8,False,55,3,['B' 'A' 'B'],False,False,299
8,True,40,4,['A' 'A' 'A' 'B'],True,True,258
8,True,40,4,['A' 'A' 'A' 'B'],True,False,233
8,True,40,4,['A' 'A' 'A' 'B'],False,False,233
8,True,45,4,['B' 'A' 'B' 'B'],True,True,232
8,False,45,4,['B' 'A' 'B' 'B'],True,False,299
8,False,45,4,['B' 'A' 'B' 'B'],False,False,299
8,True,50,4,['A' 'A' 'A' 'A'],True,True,209
8,True,50,4,['A' 'A' 'A' 'A'],True,False,219
8,True,50,4,['A' 'A' 'A' 'A'],False,False,219
8,True,55,4,['B' 'A' 'B' 'A'],True,True,256
8,False,55,4,['B' 'A' 'B' 'A'],True,False,299
8,False,55,4,['B' 'A' 'B' 'A'],False,False,299
8,True,40,5,['A' 'B' 'A' 'A' 'B'],True,True,241
8,True,40,5,['A' 'B' 'A' 'A' 'B'],True,False,224
8,True,40,5,['A' 'B' 'A' 'A' 'B'],False,False,217
8,True,45,5,['B' 'A' 'B' 'A' 'A'],True,True,136
8,True,45,5,['B' 'A' 'B' 'A' 'A'],True,False,231
8,True,45,5,['B' 'A' 'B' 'A' 'A'],False,False,197
8,True,50,5,['B' 'A' 'A' 'B' 'A'],True,True,294
8,True,50,5,['B' 'A' 'A' 'B' 'A'],True,False,268
8,True,50,5,['B' 'A' 'A' 'B' 'A'],False,False,261
8,True,55,5,['A' 'A' 'A' 'B' 'A'],True,True,242
8,True,55,5,['A' 'A' 'A' 'B' 'A'],True,False,192
8,True,55,5,['A' 'A' 'A' 'B' 'A'],False,False,214
9,False,40,2,['A' 'B'],True,True,299
9,False,40,2,['A' 'B'],True,False,299
9,False,40,2,['A' 'B'],False,False,299
9,False,45,2,['A' 'B'],True,True,299
9,False,45,2,['A' 'B'],True,False,299
9,False,45,2,['A' 'B'],False,False,299
9,False,50,2,['A' 'B'],True,True,299
9,False,50,2,['A' 'B'],True,False,299
9,False,50,2,['A' 'B'],False,False,299
9,False,55,2,['B' 'A'],True,True,299
9,False,55,2,['B' 'A'],True,False,299
9,False,55,2,['B' 'A'],False,False,299
9,False,40,3,['B' 'A' 'B'],True,True,299
9,True,40,3,['B' 'A' 'B'],True,False,281
9,True,40,3,['B' 'A' 'B'],False,False,295
9,False,45,3,['A' 'B' 'B'],True,True,299
9,False,45,3,['A' 'B' 'B'],True,False,299
9,False,45,3,['A' 'B' 'B'],False,False,299
9,False,50,3,['B' 'B' 'B'],True,True,299
9,False,50,3,['B' 'B' 'B'],True,False,299
9,False,50,3,['B' 'B' 'B'],False,False,299
9,False,55,3,['B' 'A' 'A'],True,True,299
9,True,55,3,['B' 'A' 'A'],True,False,287
9,True,55,3,['B' 'A' 'A'],False,False,288
9,True,40,4,['B' 'A' 'A' 'A'],True,True,193
9,True,40,4,['B' 'A' 'A' 'A'],True,False,200
9,True,40,4,['B' 'A' 'A' 'A'],False,False,200
9,False,45,4,['A' 'A' 'B' 'A'],True,True,299
9,True,45,4,['A' 'A' 'B' 'A'],True,False,200
9,True,45,4,['A' 'A' 'B' 'A'],False,False,200
9,False,50,4,['A' 'B' 'B' 'B'],True,True,299
9,False,50,4,['A' 'B' 'B' 'B'],True,False,299
9,False,50,4,['A' 'B' 'B' 'B'],False,False,299
9,False,55,4,['A' 'B' 'A' 'B'],True,True,299
9,True,55,4,['A' 'B' 'A' 'B'],True,False,266
9,False,55,4,['A' 'B' 'A' 'B'],False,False,299
9,True,40,5,['A' 'B' 'B' 'A' 'A'],True,True,193
9,True,40,5,['A' 'B' 'B' 'A' 'A'],True,False,198
9,True,40,5,['A' 'B' 'B' 'A' 'A'],False,False,194
9,False,45,5,['B' 'A' 'A' 'A' 'B'],True,True,299
9,True,45,5,['B' 'A' 'A' 'A' 'B'],True,False,210
9,True,45,5,['B' 'A' 'A' 'A' 'B'],False,False,262
9,False,50,5,['A' 'A' 'A' 'B' 'B'],True,True,299
9,True,50,5,['A' 'A' 'A' 'B' 'B'],True,False,237
9,True,50,5,['A' 'A' 'A' 'B' 'B'],False,False,214
9,True,55,5,['B' 'B' 'B' 'B' 'A'],True,True,209
9,False,55,5,['B' 'B' 'B' 'B' 'A'],True,False,299
9,False,55,5,['B' 'B' 'B' 'B' 'A'],False,False,299
