seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
3,True,20,3,['A' 'A' 'A'],True,False,75
3,True,20,3,['A' 'A' 'A'],False,False,75
3,True,25,3,['A' 'A' 'A'],True,True,136
3,True,25,3,['A' 'A' 'A'],True,False,89
3,True,25,3,['A' 'A' 'A'],False,False,91
3,True,30,3,['B' 'B' 'B'],True,True,83
3,True,30,3,['B' 'B' 'B'],True,False,128
3,True,30,3,['B' 'B' 'B'],False,False,123
3,True,35,3,['B' 'A' 'B'],True,True,98
3,True,35,3,['B' 'A' 'B'],True,False,105
3,True,35,3,['B' 'A' 'B'],False,False,112
3,True,20,4,['B' 'A' 'B' 'B'],True,True,53
3,True,20,4,['B' 'A' 'B' 'B'],True,False,78
3,True,20,4,['B' 'A' 'B' 'B'],False,False,77
3,True,25,4,['B' 'A' 'A' 'A'],True,True,110
3,True,25,4,['B' 'A' 'A' 'A'],True,False,90
3,True,25,4,['B' 'A' 'A' 'A'],False,False,72
3,True,30,4,['A' 'B' 'B' 'A'],True,True,121
3,True,30,4,['A' 'B' 'B' 'A'],True,False,104
3,True,30,4,['A' 'B' 'B' 'A'],False,False,113
3,True,35,4,['B' 'A' 'A' 'B'],True,True,132
3,True,35,4,['B' 'A' 'A' 'B'],True,False,81
3,True,35,4,['B' 'A' 'A' 'B'],False,False,105
3,True,20,5,['B' 'A' 'A' 'B' 'B'],True,True,49
3,True,20,5,['B' 'A' 'A' 'B' 'B'],True,False,78
3,True,20,5,['B' 'A' 'A' 'B' 'B'],False,False,83
3,True,25,5,['A' 'B' 'B' 'B' 'B'],True,True,113
3,True,25,5,['A' 'B' 'B' 'B' 'B'],True,False,60
3,False,25,5,['A' 'B' 'B' 'B' 'B'],False,False,149
3,True,30,5,['A' 'A' 'A' 'A' 'A'],True,True,65
3,True,30,5,['A' 'A' 'A' 'A' 'A'],True,False,72
3,True,30,5,['A' 'A' 'A' 'A' 'A'],False,False,72
3,True,35,5,['A' 'B' 'A' 'B' 'B'],True,True,132
3,True,35,5,['A' 'B' 'A' 'B' 'B'],True,False,70
3,True,35,5,['A' 'B' 'A' 'B' 'B'],False,False,86
4,False,20,2,['B' 'A'],True,True,149
4,False,20,2,['B' 'A'],True,False,149
4,False,20,2,['B' 'A'],False,False,149
4,False,25,2,['B' 'A'],True,True,149
4,False,25,2,['B' 'A'],True,False,149
4,False,25,2,['B' 'A'],False,False,149
4,True,30,2,['B' 'B'],True,True,129
4,False,30,2,['B' 'B'],True,False,149
4,True,30,2,['B' 'B'],False,False,139
4,False,35,2,['B' 'A'],True,True,149
4,False,35,2,['B' 'A'],True,False,149
4,False,35,2,['B' 'A'],False,False,149
4,True,20,3,['B' 'A' 'B'],True,True,91
4,True,20,3,['B' 'A' 'B'],True,False,129
4,True,20,3,['B' 'A' 'B'],False,False,137
4,True,25,3,['A' 'A' 'A'],True,True,134
4,True,25,3,['A' 'A' 'A'],True,False,94
4,True,25,3,['A' 'A' 'A'],False,False,94
4,True,30,3,['A' 'A' 'A'],True,True,117
4,True,30,3,['A' 'A' 'A'],True,False,126
4,True,30,3,['A' 'A' 'A'],False,False,126
4,False,35,3,['B' 'A' 'A'],True,True,149
4,True,35,3,['B' 'A' 'A'],True,False,122
4,True,35,3,['B' 'A' 'A'],False,False,122
4,True,20,4,['B' 'A' 'B' 'B'],True,True,87
4,True,20,4,['B' 'A' 'B' 'B'],True,False,86
4,False,20,4,['B' 'A' 'B' 'B'],False,False,149
4,True,25,4,['A' 'A' 'B' 'A'],True,True,72
4,True,25,4,['A' 'A' 'B' 'A'],True,False,78
4,True,25,4,['A' 'A' 'B' 'A'],False,False,78
4,True,30,4,['A' 'B' 'B' 'B'],True,True,75
4,True,30,4,['A' 'B' 'B' 'B'],True,False,112
4,True,30,4,['A' 'B' 'B' 'B'],False,False,127
4,True,35,4,['B' 'B' 'A' 'B'],True,True,123
4,True,35,4,['B' 'B' 'A' 'B'],True,False,122
4,True,35,4,['B' 'B' 'A' 'B'],False,False,94
4,True,20,5,['B' 'B' 'A' 'B' 'B'],True,True,85
4,True,20,5,['B' 'B' 'A' 'B' 'B'],True,False,88
4,False,20,5,['B' 'B' 'A' 'B' 'B'],False,False,149
4,False,25,5,['B' 'A' 'B' 'B' 'B'],True,True,149
4,True,25,5,['B' 'A' 'B' 'B' 'B'],True,False,130
4,False,25,5,['B' 'A' 'B' 'B' 'B'],False,False,149
4,True,30,5,['A' 'A' 'A' 'A' 'B'],True,True,75
4,True,30,5,['A' 'A' 'A' 'A' 'B'],True,False,80
4,True,30,5,['A' 'A' 'A' 'A' 'B'],False,False,80
4,False,35,5,['B' 'A' 'B' 'A' 'B'],True,True,149
4,True,35,5,['B' 'A' 'B' 'A' 'B'],True,False,85
4,True,35,5,['B' 'A' 'B' 'A' 'B'],False,False,122
5,True,20,2,['A' 'A'],True,True,80
5,True,20,2,['A' 'A'],True,False,149
5,True,20,2,['A' 'A'],False,False,146
5,True,25,2,['A' 'B'],True,True,137
5,True,25,2,['A' 'B'],True,False,135
5,True,25,2,['A' 'B'],False,False,135
5,True,30,2,['B' 'B'],True,True,119
5,False,30,2,['B' 'B'],True,False,149
5,False,30,2,['B' 'B'],False,False,149
5,False,35,2,['A' 'A'],True,True,149
5,False,35,2,['A' 'A'],True,False,149
5,False,35,2,['A' 'A'],False,False,149
5,True,20,3,['B' 'A' 'B'],True,True,97
5,True,20,3,['B' 'A' 'B'],True,False,121
5,True,20,3,['B' 'A' 'B'],False,False,121
5,True,25,3,['A' 'A' 'A'],True,True,70
5,True,25,3,['A' 'A' 'A'],True,False,90
5,True,25,3,['A' 'A' 'A'],False,False,90
5,True,30,3,['B' 'A' 'A'],True,True,90
5,True,30,3,['B' 'A' 'A'],True,False,143
5,True,30,3,['B' 'A' 'A'],False,False,126
5,True,35,3,['A' 'B' 'B'],True,True,125
5,True,35,3,['A' 'B' 'B'],True,False,117
5,True,35,3,['A' 'B' 'B'],False,False,111
5,True,20,4,['B' 'A' 'B' 'B'],True,True,76
5,True,20,4,['B' 'A' 'B' 'B'],True,False,108
5,True,20,4,['B' 'A' 'B' 'B'],False,False,102
5,True,25,4,['B' 'A' 'B' 'A'],True,True,52
5,True,25,4,['B' 'A' 'B' 'A'],True,False,87
5,True,25,4,['B' 'A' 'B' 'A'],False,False,101
5,True,30,4,['B' 'A' 'A' 'B'],True,True,81
5,True,30,4,['B' 'A' 'A' 'B'],True,False,92
5,True,30,4,['B' 'A' 'A' 'B'],False,False,92
5,True,35,4,['A' 'B' 'A' 'A'],True,True,96
5,True,35,4,['A' 'B' 'A' 'A'],True,False,88
5,True,35,4,['A' 'B' 'A' 'A'],False,False,88
5,True,20,5,['A' 'B' 'A' 'B' 'A'],True,True,58
5,True,20,5,['A' 'B' 'A' 'B' 'A'],True,False,68
5,True,20,5,['A' 'B' 'A' 'B' 'A'],False,False,68
5,True,25,5,['A' 'A' 'A' 'A' 'A'],True,True,50
5,True,25,5,['A' 'A' 'A' 'A' 'A'],True,False,64
5,True,25,5,['A' 'A' 'A' 'A' 'A'],False,False,64
5,True,30,5,['A' 'B' 'A' 'B' 'B'],True,True,67
5,True,30,5,['A' 'B' 'A' 'B' 'B'],True,False,89
5,True,30,5,['A' 'B' 'A' 'B' 'B'],False,False,125
5,True,35,5,['B' 'A' 'B' 'A' 'B'],True,True,71
5,True,35,5,['B' 'A' 'B' 'A' 'B'],True,False,89
5,True,35,5,['B' 'A' 'B' 'A' 'B'],False,False,87
6,False,20,2,['B' 'B'],True,True,149
6,False,20,2,['B' 'B'],True,False,149
6,True,20,2,['B' 'B'],False,False,123
6,True,25,2,['A' 'B'],True,True,135
6,False,25,2,['A' 'B'],True,False,149
6,False,25,2,['A' 'B'],False,False,149
6,True,30,2,['A' 'A'],True,True,121
6,True,30,2,['A' 'A'],True,False,147
6,True,30,2,['A' 'A'],False,False,147
6,False,35,2,['B' 'B'],True,True,149
6,False,35,2,['B' 'B'],True,False,149
6,False,35,2,['B' 'B'],False,False,149
6,False,20,3,['B' 'B' 'B'],True,True,149
6,True,20,3,['B' 'B' 'B'],True,False,99
6,True,20,3,['B' 'B' 'B'],False,False,113
6,True,25,3,['A' 'A' 'B'],True,True,111
6,True,25,3,['A' 'A' 'B'],True,False,99
6,True,25,3,['A' 'A' 'B'],False,False,103
6,True,30,3,['B' 'B' 'A'],True,True,115
6,True,30,3,['B' 'B' 'A'],True,False,123
6,True,30,3,['B' 'B' 'A'],False,False,115
6,True,35,3,['B' 'A' 'B'],True,True,137
6,True,35,3,['B' 'A' 'B'],True,False,131
6,True,35,3,['B' 'A' 'B'],False,False,144
6,True,20,4,['B' 'B' 'A' 'A'],True,True,65
6,True,20,4,['B' 'B' 'A' 'A'],True,False,101
6,True,20,4,['B' 'B' 'A' 'A'],False,False,80
6,True,25,4,['A' 'B' 'A' 'B'],True,True,111
6,True,25,4,['A' 'B' 'A' 'B'],True,False,103
6,True,25,4,['A' 'B' 'A' 'B'],False,False,84
6,True,30,4,['A' 'B' 'B' 'A'],True,True,108
6,True,30,4,['A' 'B' 'B' 'A'],True,False,104
6,True,30,4,['A' 'B' 'B' 'A'],False,False,106
6,True,35,4,['B' 'B' 'A' 'A'],True,True,137
6,True,35,4,['B' 'B' 'A' 'A'],True,False,111
6,True,35,4,['B' 'B' 'A' 'A'],False,False,135
6,True,20,5,['B' 'A' 'A' 'B' 'B'],True,True,52
6,True,20,5,['B' 'A' 'A' 'B' 'B'],True,False,54
6,True,20,5,['B' 'A' 'A' 'B' 'B'],False,False,55
6,True,25,5,['B' 'A' 'B' 'A' 'A'],True,True,60
6,True,25,5,['B' 'A' 'B' 'A' 'A'],True,False,64
6,True,25,5,['B' 'A' 'B' 'A' 'A'],False,False,77
6,True,30,5,['B' 'A' 'A' 'B' 'A'],True,True,109
6,True,30,5,['B' 'A' 'A' 'B' 'A'],True,False,70
6,True,30,5,['B' 'A' 'A' 'B' 'A'],False,False,78
6,True,35,5,['A' 'B' 'A' 'B' 'B'],True,True,102
6,True,35,5,['A' 'B' 'A' 'B' 'B'],True,False,100
6,True,35,5,['A' 'B' 'A' 'B' 'B'],False,False,98
7,False,20,2,['A' 'B'],True,True,149
7,True,20,2,['A' 'B'],True,False,116
7,True,20,2,['A' 'B'],False,False,116
7,False,25,2,['A' 'B'],True,True,149
7,False,25,2,['A' 'B'],True,False,149
7,False,25,2,['A' 'B'],False,False,149
7,True,30,2,['A' 'B'],True,True,113
7,True,30,2,['A' 'B'],True,False,128
7,True,30,2,['A' 'B'],False,False,128
7,True,35,2,['A' 'B'],True,True,125
7,False,35,2,['A' 'B'],True,False,149
7,False,35,2,['A' 'B'],False,False,149
7,True,20,3,['A' 'B' 'B'],True,True,92
7,True,20,3,['A' 'B' 'B'],True,False,118
7,True,20,3,['A' 'B' 'B'],False,False,92
7,False,25,3,['B' 'B' 'B'],True,True,149
7,True,25,3,['B' 'B' 'B'],True,False,115
7,True,25,3,['B' 'B' 'B'],False,False,147
7,True,30,3,['A' 'A' 'B'],True,True,92
7,True,30,3,['A' 'A' 'B'],True,False,116
7,True,30,3,['A' 'A' 'B'],False,False,110
7,True,35,3,['A' 'B' 'B'],True,True,81
7,True,35,3,['A' 'B' 'B'],True,False,143
7,True,35,3,['A' 'B' 'B'],False,False,120
7,True,20,4,['B' 'B' 'B' 'B'],True,True,83
7,True,20,4,['B' 'B' 'B' 'B'],True,False,109
7,False,20,4,['B' 'B' 'B' 'B'],False,False,149
7,True,25,4,['A' 'B' 'A' 'A'],True,True,99
7,True,25,4,['A' 'B' 'A' 'A'],True,False,61
7,True,25,4,['A' 'B' 'A' 'A'],False,False,61
7,True,30,4,['B' 'B' 'A' 'B'],True,True,57
7,True,30,4,['B' 'B' 'A' 'B'],True,False,106
7,True,30,4,['B' 'B' 'A' 'B'],False,False,145
7,True,35,4,['A' 'B' 'B' 'A'],True,True,81
7,True,35,4,['A' 'B' 'B' 'A'],True,False,134
7,True,35,4,['A' 'B' 'B' 'A'],False,False,136
7,True,20,5,['A' 'B' 'A' 'A' 'B'],True,True,61
7,True,20,5,['A' 'B' 'A' 'A' 'B'],True,False,78
7,True,20,5,['A' 'B' 'A' 'A' 'B'],False,False,62
7,True,25,5,['A' 'A' 'B' 'A' 'B'],True,True,55
7,True,25,5,['A' 'A' 'B' 'A' 'B'],True,False,69
7,True,25,5,['A' 'A' 'B' 'A' 'B'],False,False,62
7,True,30,5,['B' 'B' 'A' 'A' 'B'],True,True,57
7,True,30,5,['B' 'B' 'A' 'A' 'B'],True,False,85
7,True,30,5,['B' 'B' 'A' 'A' 'B'],False,False,138
7,True,35,5,['A' 'B' 'B' 'B' 'A'],True,True,67
7,True,35,5,['A' 'B' 'B' 'B' 'A'],True,False,95
7,True,35,5,['A' 'B' 'B' 'B' 'A'],False,False,105
8,False,20,2,['A' 'A'],True,True,149
8,True,20,2,['A' 'A'],True,False,133
8,True,20,2,['A' 'A'],False,False,133
8,True,25,2,['A' 'A'],True,True,129
8,False,25,2,['A' 'A'],True,False,149
8,False,25,2,['A' 'A'],False,False,149
8,False,30,2,['B' 'B'],True,True,149
8,False,30,2,['B' 'B'],True,False,149
8,False,30,2,['B' 'B'],False,False,149
8,False,35,2,['B' 'A'],True,True,149
8,False,35,2,['B' 'A'],True,False,149
8,False,35,2,['B' 'A'],False,False,149
8,True,20,3,['B' 'A' 'B'],True,True,81
8,True,20,3,['B' 'A' 'B'],True,False,100
8,True,20,3,['B' 'A' 'B'],False,False,99
8,True,25,3,['A' 'B' 'B'],True,True,126
8,True,25,3,['A' 'B' 'B'],True,False,119
8,True,25,3,['A' 'B' 'B'],False,False,119
8,True,30,3,['A' 'B' 'B'],True,True,113
8,True,30,3,['A' 'B' 'B'],True,False,127
8,False,30,3,['A' 'B' 'B'],False,False,149
8,False,35,3,['B' 'A' 'B'],True,True,149
8,True,35,3,['B' 'A' 'B'],True,False,130
8,True,35,3,['B' 'A' 'B'],False,False,144
8,True,20,4,['B' 'A' 'B' 'A'],True,True,72
8,True,20,4,['B' 'A' 'B' 'A'],True,False,82
8,True,20,4,['B' 'A' 'B' 'A'],False,False,80
8,True,25,4,['A' 'A' 'B' 'A'],True,True,86
8,True,25,4,['A' 'A' 'B' 'A'],True,False,95
8,True,25,4,['A' 'A' 'B' 'A'],False,False,95
8,True,30,4,['B' 'B' 'B' 'A'],True,True,72
8,True,30,4,['B' 'B' 'B' 'A'],True,False,125
8,False,30,4,['B' 'B' 'B' 'A'],False,False,149
8,False,35,4,['A' 'A' 'A' 'B'],True,True,149
8,True,35,4,['A' 'A' 'A' 'B'],True,False,117
8,True,35,4,['A' 'A' 'A' 'B'],False,False,116
8,True,20,5,['A' 'A' 'B' 'B' 'A'],True,True,70
8,True,20,5,['A' 'A' 'B' 'B' 'A'],True,False,87
8,True,20,5,['A' 'A' 'B' 'B' 'A'],False,False,90
8,True,25,5,['A' 'A' 'B' 'A' 'B'],True,True,138
8,True,25,5,['A' 'A' 'B' 'A' 'B'],True,False,66
8,True,25,5,['A' 'A' 'B' 'A' 'B'],False,False,106
8,True,30,5,['A' 'A' 'B' 'B' 'A'],True,True,124
8,True,30,5,['A' 'A' 'B' 'B' 'A'],True,False,97
8,True,30,5,['A' 'A' 'B' 'B' 'A'],False,False,101
8,False,35,5,['B' 'A' 'A' 'B' 'B'],True,True,149
8,True,35,5,['B' 'A' 'A' 'B' 'B'],True,False,134
8,False,35,5,['B' 'A' 'A' 'B' 'B'],False,False,149
9,True,20,2,['B' 'B'],True,True,133
9,False,20,2,['B' 'B'],True,False,149
9,True,20,2,['B' 'B'],False,False,144
9,False,25,2,['B' 'A'],True,True,149
9,True,25,2,['B' 'A'],True,False,141
9,True,25,2,['B' 'A'],False,False,141
9,True,30,2,['A' 'A'],True,True,101
9,False,30,2,['A' 'A'],True,False,149
9,False,30,2,['A' 'A'],False,False,149
9,True,35,2,['B' 'B'],True,True,131
9,False,35,2,['B' 'B'],True,False,149
9,False,35,2,['B' 'B'],False,False,149
9,True,20,3,['B' 'B' 'B'],True,True,78
9,True,20,3,['B' 'B' 'B'],True,False,85
9,True,20,3,['B' 'B' 'B'],False,False,91
9,False,25,3,['B' 'A' 'B'],True,True,149
9,True,25,3,['B' 'A' 'B'],True,False,98
9,True,25,3,['B' 'A' 'B'],False,False,107
9,True,30,3,['B' 'A' 'A'],True,True,79
9,True,30,3,['B' 'A' 'A'],True,False,111
9,True,30,3,['B' 'A' 'A'],False,False,109
9,True,35,3,['A' 'A' 'B'],True,True,97
9,True,35,3,['A' 'A' 'B'],True,False,126
9,True,35,3,['A' 'A' 'B'],False,False,131
9,True,20,4,['B' 'A' 'A' 'A'],True,True,56
9,True,20,4,['B' 'A' 'A' 'A'],True,False,59
9,True,20,4,['B' 'A' 'A' 'A'],False,False,60
9,True,25,4,['A' 'A' 'A' 'A'],True,True,76
9,True,25,4,['A' 'A' 'A' 'A'],True,False,59
9,True,25,4,['A' 'A' 'A' 'A'],False,False,59
9,True,30,4,['A' 'B' 'B' 'A'],True,True,61
9,True,30,4,['A' 'B' 'B' 'A'],True,False,99
9,True,30,4,['A' 'B' 'B' 'A'],False,False,113
9,True,35,4,['A' 'B' 'A' 'A'],True,True,65
9,True,35,4,['A' 'B' 'A' 'A'],True,False,84
9,True,35,4,['A' 'B' 'A' 'A'],False,False,84
9,True,20,5,['A' 'A' 'B' 'A' 'A'],True,True,56
9,True,20,5,['A' 'A' 'B' 'A' 'A'],True,False,63
9,True,20,5,['A' 'A' 'B' 'A' 'A'],False,False,63
9,True,25,5,['A' 'A' 'A' 'B' 'B'],True,True,73
9,True,25,5,['A' 'A' 'A' 'B' 'B'],True,False,69
9,True,25,5,['A' 'A' 'A' 'B' 'B'],False,False,58
9,True,30,5,['A' 'A' 'B' 'A' 'A'],True,True,76
9,True,30,5,['A' 'A' 'B' 'A' 'A'],True,False,68
9,True,30,5,['A' 'A' 'B' 'A' 'A'],False,False,68
9,True,35,5,['A' 'B' 'A' 'B' 'A'],True,True,65
9,True,35,5,['A' 'B' 'A' 'B' 'A'],True,False,80
9,True,35,5,['A' 'B' 'A' 'B' 'A'],False,False,93
