seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters,reasoning_level
0,False,30,8,['B' 'A' 'B' 'A' 'B' 'A' 'B' 'A'],True,False,149,2
0,False,30,8,['B' 'A' 'B' 'A' 'B' 'A' 'B' 'A'],False,False,149,1
0,False,35,8,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A'],True,True,149,0
0,False,35,8,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A'],True,False,149,2
0,False,35,8,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A'],False,False,149,1
0,False,40,8,['A' 'B' 'A' 'A' 'A' 'B' 'A' 'A'],True,True,149,0
0,False,40,8,['A' 'B' 'A' 'A' 'A' 'B' 'A' 'A'],True,False,149,2
0,False,40,8,['A' 'B' 'A' 'A' 'A' 'B' 'A' 'A'],False,False,149,1
0,False,20,9,['B' 'B' 'B' 'B' 'B' 'A' 'B' 'B' 'B'],True,True,149,0
0,False,20,9,['B' 'B' 'B' 'B' 'B' 'A' 'B' 'B' 'B'],True,False,149,2
0,False,20,9,['B' 'B' 'B' 'B' 'B' 'A' 'B' 'B' 'B'],False,False,149,1
0,False,25,9,['B' 'B' 'A' 'B' 'A' 'A' 'B' 'A' 'B'],True,True,149,0
0,False,25,9,['B' 'B' 'A' 'B' 'A' 'A' 'B' 'A' 'B'],True,False,149,2
0,False,25,9,['B' 'B' 'A' 'B' 'A' 'A' 'B' 'A' 'B'],False,False,149,1
0,False,30,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'B'],True,True,149,0
0,False,30,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'B'],True,False,149,2
0,False,30,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'B'],False,False,149,1
0,False,35,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],True,True,149,0
0,False,35,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],True,False,149,2
0,False,35,9,['B' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],False,False,149,1
0,False,40,9,['A' 'B' 'A' 'A' 'B' 'A' 'B' 'A' 'A'],True,True,149,0
0,False,40,9,['A' 'B' 'A' 'A' 'B' 'A' 'B' 'A' 'A'],True,False,149,2
0,False,40,9,['A' 'B' 'A' 'A' 'B' 'A' 'B' 'A' 'A'],False,False,149,1
0,False,20,10,['B' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A' 'A'],True,True,149,0
0,False,20,10,['B' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A' 'A'],True,False,149,2
0,False,20,10,['B' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A' 'A'],False,False,149,1
0,False,25,10,['A' 'A' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A'],True,True,149,0
0,False,25,10,['A' 'A' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A'],True,False,149,2
0,False,25,10,['A' 'A' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'A'],False,False,149,1
0,False,30,10,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A' 'B' 'A'],True,True,149,0
0,False,30,10,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A' 'B' 'A'],True,False,149,2
0,False,30,10,['B' 'A' 'A' 'A' 'B' 'A' 'B' 'A' 'B' 'A'],False,False,149,1
0,False,35,10,['B' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A' 'B'],True,True,149,0
0,False,35,10,['B' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A' 'B'],True,False,149,2
0,False,35,10,['B' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A' 'B'],False,False,149,1
0,False,40,10,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'A'],True,True,149,0
0,False,40,10,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'A'],True,False,149,2
0,False,40,10,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'A'],False,False,149,1
1,True,20,2,['B' 'B'],True,True,44,0
1,True,20,2,['B' 'B'],True,False,45,2
1,True,20,2,['B' 'B'],False,False,43,1
1,True,25,2,['B' 'B'],True,True,47,0
1,True,25,2,['B' 'B'],True,False,58,2
1,True,25,2,['B' 'B'],False,False,35,1
1,True,30,2,['A' 'B'],True,True,56,0
1,True,30,2,['A' 'B'],True,False,45,2
1,True,30,2,['A' 'B'],False,False,45,1
1,True,35,2,['A' 'B'],True,True,67,0
1,True,35,2,['A' 'B'],True,False,37,2
1,True,35,2,['A' 'B'],False,False,37,1
1,True,40,2,['A' 'A'],True,True,61,0
1,True,40,2,['A' 'A'],True,False,63,2
1,True,40,2,['A' 'A'],False,False,69,1
1,True,20,3,['B' 'B' 'A'],True,True,80,0
1,True,20,3,['B' 'B' 'A'],True,False,62,2
1,True,20,3,['B' 'B' 'A'],False,False,54,1
1,True,25,3,['A' 'A' 'A'],True,True,91,0
1,True,25,3,['A' 'A' 'A'],True,False,54,2
1,True,25,3,['A' 'A' 'A'],False,False,53,1
1,True,30,3,['A' 'B' 'A'],True,True,52,0
1,True,30,3,['A' 'B' 'A'],True,False,75,2
1,True,30,3,['A' 'B' 'A'],False,False,73,1
1,True,35,3,['A' 'A' 'B'],True,True,64,0
1,True,35,3,['A' 'A' 'B'],True,False,60,2
1,True,35,3,['A' 'A' 'B'],False,False,60,1
1,True,40,3,['A' 'A' 'B'],True,True,66,0
1,True,40,3,['A' 'A' 'B'],True,False,68,2
1,True,40,3,['A' 'A' 'B'],False,False,67,1
1,True,20,4,['B' 'B' 'B' 'A'],True,True,103,0
1,True,20,4,['B' 'B' 'B' 'A'],True,False,80,2
1,True,20,4,['B' 'B' 'B' 'A'],False,False,88,1
1,True,25,4,['A' 'B' 'B' 'B'],True,True,119,0
1,True,25,4,['A' 'B' 'B' 'B'],True,False,94,2
1,True,25,4,['A' 'B' 'B' 'B'],False,False,125,1
1,True,30,4,['A' 'B' 'B' 'B'],True,True,72,0
1,True,30,4,['A' 'B' 'B' 'B'],True,False,106,2
1,True,30,4,['A' 'B' 'B' 'B'],False,False,98,1
1,True,35,4,['B' 'A' 'B' 'B'],True,True,135,0
1,True,35,4,['B' 'A' 'B' 'B'],True,False,111,2
1,True,35,4,['B' 'A' 'B' 'B'],False,False,117,1
1,True,40,4,['A' 'B' 'B' 'A'],True,True,123,0
1,True,40,4,['A' 'B' 'B' 'A'],True,False,107,2
1,True,40,4,['A' 'B' 'B' 'A'],False,False,85,1
1,True,20,5,['B' 'B' 'B' 'B' 'B'],True,True,146,0
1,True,20,5,['B' 'B' 'B' 'B' 'B'],True,False,125,2
1,False,20,5,['B' 'B' 'B' 'B' 'B'],False,False,149,1
1,False,25,5,['B' 'B' 'B' 'A' 'A'],True,True,149,0
1,True,25,5,['B' 'B' 'B' 'A' 'A'],True,False,104,2
1,True,25,5,['B' 'B' 'B' 'A' 'A'],False,False,96,1
1,True,30,5,['B' 'B' 'A' 'B' 'A'],True,True,95,0
1,True,30,5,['B' 'B' 'A' 'B' 'A'],True,False,99,2
1,True,30,5,['B' 'B' 'A' 'B' 'A'],False,False,84,1
1,True,35,5,['B' 'A' 'A' 'A' 'A'],True,True,106,0
1,True,35,5,['B' 'A' 'A' 'A' 'A'],True,False,115,2
1,True,35,5,['B' 'A' 'A' 'A' 'A'],False,False,95,1
1,True,40,5,['A' 'A' 'B' 'A' 'A'],True,True,120,0
1,True,40,5,['A' 'A' 'B' 'A' 'A'],True,False,102,2
1,True,40,5,['A' 'A' 'B' 'A' 'A'],False,False,95,1
1,False,20,6,['B' 'B' 'B' 'A' 'A' 'A'],True,True,149,0
1,True,20,6,['B' 'B' 'B' 'A' 'A' 'A'],True,False,87,2
1,True,20,6,['B' 'B' 'B' 'A' 'A' 'A'],False,False,111,1
1,False,25,6,['A' 'B' 'B' 'A' 'A' 'B'],True,True,149,0
1,True,25,6,['A' 'B' 'B' 'A' 'A' 'B'],True,False,104,2
1,True,25,6,['A' 'B' 'B' 'A' 'A' 'B'],False,False,108,1
1,False,30,6,['A' 'B' 'B' 'B' 'A' 'B'],True,True,149,0
1,True,30,6,['A' 'B' 'B' 'B' 'A' 'B'],True,False,143,2
1,False,30,6,['A' 'B' 'B' 'B' 'A' 'B'],False,False,149,1
1,True,35,6,['A' 'A' 'A' 'B' 'A' 'A'],True,True,131,0
1,True,35,6,['A' 'A' 'A' 'B' 'A' 'A'],True,False,113,2
1,True,35,6,['A' 'A' 'A' 'B' 'A' 'A'],False,False,109,1
1,True,40,6,['A' 'A' 'A' 'A' 'B' 'B'],True,True,149,0
1,True,40,6,['A' 'A' 'A' 'A' 'B' 'B'],True,False,116,2
1,True,40,6,['A' 'A' 'A' 'A' 'B' 'B'],False,False,116,1
1,False,20,7,['A' 'A' 'A' 'A' 'A' 'B' 'B'],True,True,149,0
1,True,20,7,['A' 'A' 'A' 'A' 'A' 'B' 'B'],True,False,124,2
1,True,20,7,['A' 'A' 'A' 'A' 'A' 'B' 'B'],False,False,114,1
1,False,25,7,['A' 'B' 'A' 'A' 'A' 'B' 'B'],True,True,149,0
1,True,25,7,['A' 'B' 'A' 'A' 'A' 'B' 'B'],True,False,123,2
1,True,25,7,['A' 'B' 'A' 'A' 'A' 'B' 'B'],False,False,134,1
1,False,30,7,['A' 'B' 'A' 'A' 'A' 'A' 'B'],True,True,149,0
1,False,30,7,['A' 'B' 'A' 'A' 'A' 'A' 'B'],True,False,149,2
1,True,30,7,['A' 'B' 'A' 'A' 'A' 'A' 'B'],False,False,123,1
1,False,35,7,['A' 'A' 'B' 'A' 'A' 'B' 'B'],True,True,149,0
1,True,35,7,['A' 'A' 'B' 'A' 'A' 'B' 'B'],True,False,132,2
1,False,35,7,['A' 'A' 'B' 'A' 'A' 'B' 'B'],False,False,149,1
1,False,40,7,['B' 'B' 'A' 'A' 'B' 'B' 'B'],True,True,149,0
1,True,40,7,['B' 'B' 'A' 'A' 'B' 'B' 'B'],True,False,147,2
1,False,40,7,['B' 'B' 'A' 'A' 'B' 'B' 'B'],False,False,149,1
1,False,20,8,['A' 'B' 'B' 'B' 'B' 'B' 'B' 'A'],True,True,149,0
1,False,20,8,['A' 'B' 'B' 'B' 'B' 'B' 'B' 'A'],True,False,149,2
1,True,20,8,['A' 'B' 'B' 'B' 'B' 'B' 'B' 'A'],False,False,134,1
1,False,25,8,['A' 'B' 'B' 'B' 'B' 'B' 'A' 'B'],True,True,149,0
1,False,25,8,['A' 'B' 'B' 'B' 'B' 'B' 'A' 'B'],True,False,149,2
1,False,25,8,['A' 'B' 'B' 'B' 'B' 'B' 'A' 'B'],False,False,149,1
1,False,30,8,['A' 'A' 'B' 'A' 'B' 'A' 'B' 'B'],True,True,149,0
1,False,30,8,['A' 'A' 'B' 'A' 'B' 'A' 'B' 'B'],True,False,149,2
1,False,30,8,['A' 'A' 'B' 'A' 'B' 'A' 'B' 'B'],False,False,149,1
1,False,35,8,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'A'],True,True,149,0
1,False,35,8,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'A'],True,False,149,2
1,False,35,8,['A' 'B' 'B' 'A' 'A' 'A' 'B' 'A'],False,False,149,1
1,False,40,8,['B' 'B' 'B' 'A' 'A' 'A' 'A' 'A'],True,True,149,0
1,False,40,8,['B' 'B' 'B' 'A' 'A' 'A' 'A' 'A'],True,False,149,2
1,False,40,8,['B' 'B' 'B' 'A' 'A' 'A' 'A' 'A'],False,False,149,1
1,False,20,9,['B' 'B' 'B' 'A' 'A' 'B' 'B' 'A' 'A'],True,True,149,0
1,False,20,9,['B' 'B' 'B' 'A' 'A' 'B' 'B' 'A' 'A'],True,False,149,2
1,False,20,9,['B' 'B' 'B' 'A' 'A' 'B' 'B' 'A' 'A'],False,False,149,1
1,False,25,9,['B' 'B' 'A' 'B' 'A' 'B' 'A' 'A' 'A'],True,True,149,0
1,False,25,9,['B' 'B' 'A' 'B' 'A' 'B' 'A' 'A' 'A'],True,False,149,2
1,False,25,9,['B' 'B' 'A' 'B' 'A' 'B' 'A' 'A' 'A'],False,False,149,1
1,False,30,9,['B' 'A' 'B' 'B' 'B' 'A' 'A' 'A' 'A'],True,True,149,0
1,False,30,9,['B' 'A' 'B' 'B' 'B' 'A' 'A' 'A' 'A'],True,False,149,2
1,False,30,9,['B' 'A' 'B' 'B' 'B' 'A' 'A' 'A' 'A'],False,False,149,1
1,False,35,9,['A' 'A' 'B' 'A' 'A' 'A' 'A' 'B' 'A'],True,True,149,0
1,False,35,9,['A' 'A' 'B' 'A' 'A' 'A' 'A' 'B' 'A'],True,False,149,2
1,False,35,9,['A' 'A' 'B' 'A' 'A' 'A' 'A' 'B' 'A'],False,False,149,1
1,False,40,9,['B' 'B' 'B' 'A' 'B' 'B' 'A' 'A' 'A'],True,True,149,0
1,False,40,9,['B' 'B' 'B' 'A' 'B' 'B' 'A' 'A' 'A'],True,False,149,2
1,False,40,9,['B' 'B' 'B' 'A' 'B' 'B' 'A' 'A' 'A'],False,False,149,1
1,False,20,10,['A' 'B' 'B' 'A' 'A' 'B' 'A' 'A' 'A' 'B'],True,True,149,0
1,False,20,10,['A' 'B' 'B' 'A' 'A' 'B' 'A' 'A' 'A' 'B'],True,False,149,2
1,False,20,10,['A' 'B' 'B' 'A' 'A' 'B' 'A' 'A' 'A' 'B'],False,False,149,1
1,False,25,10,['A' 'B' 'B' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],True,True,149,0
1,False,25,10,['A' 'B' 'B' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],True,False,149,2
1,False,25,10,['A' 'B' 'B' 'B' 'A' 'B' 'A' 'A' 'A' 'A'],False,False,149,1
1,False,30,10,['B' 'A' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A'],True,True,149,0
1,False,30,10,['B' 'A' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A'],True,False,149,2
1,False,30,10,['B' 'A' 'A' 'A' 'A' 'A' 'A' 'B' 'A' 'A'],False,False,149,1
1,False,35,10,['A' 'A' 'A' 'A' 'B' 'B' 'A' 'A' 'B' 'B'],True,True,149,0
1,False,35,10,['A' 'A' 'A' 'A' 'B' 'B' 'A' 'A' 'B' 'B'],True,False,149,2
1,False,35,10,['A' 'A' 'A' 'A' 'B' 'B' 'A' 'A' 'B' 'B'],False,False,149,1
1,False,40,10,['B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'B' 'B'],True,True,149,0
1,False,40,10,['B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'B' 'B'],True,False,149,2
1,False,40,10,['B' 'B' 'A' 'A' 'A' 'B' 'B' 'A' 'B' 'B'],False,False,149,1
2,True,20,2,['A' 'A'],True,True,42,0
2,True,20,2,['A' 'A'],True,False,53,2
2,True,20,2,['A' 'A'],False,False,53,1
2,True,25,2,['B' 'A'],True,True,57,0
2,True,25,2,['B' 'A'],True,False,43,2
2,True,25,2,['B' 'A'],False,False,36,1
2,True,30,2,['A' 'B'],True,True,44,0
2,True,30,2,['A' 'B'],True,False,42,2
2,True,30,2,['A' 'B'],False,False,42,1
2,True,35,2,['B' 'B'],True,True,63,0
2,True,35,2,['B' 'B'],True,False,51,2
2,True,35,2,['B' 'B'],False,False,38,1
2,True,40,2,['A' 'A'],True,True,48,0
2,True,40,2,['A' 'A'],True,False,87,2
2,True,40,2,['A' 'A'],False,False,98,1
2,True,20,3,['A' 'A' 'A'],True,True,74,0
2,True,20,3,['A' 'A' 'A'],True,False,50,2
2,True,20,3,['A' 'A' 'A'],False,False,54,1
2,True,25,3,['B' 'B' 'A'],True,True,88,0
2,True,25,3,['B' 'B' 'A'],True,False,57,2
2,True,25,3,['B' 'B' 'A'],False,False,55,1
2,True,30,3,['B' 'B' 'B'],True,True,122,0
2,True,30,3,['B' 'B' 'B'],True,False,67,2
2,True,30,3,['B' 'B' 'B'],False,False,78,1
2,True,35,3,['A' 'B' 'B'],True,True,109,0
2,True,35,3,['A' 'B' 'B'],True,False,59,2
2,True,35,3,['A' 'B' 'B'],False,False,82,1
2,True,40,3,['B' 'B' 'A'],True,True,113,0
2,True,40,3,['B' 'B' 'A'],True,False,89,2
2,True,40,3,['B' 'B' 'A'],False,False,73,1
2,True,20,4,['A' 'B' 'A' 'A'],True,True,67,0
2,True,20,4,['A' 'B' 'A' 'A'],True,False,51,2
2,True,20,4,['A' 'B' 'A' 'A'],False,False,61,1
2,True,25,4,['A' 'B' 'B' 'A'],True,True,125,0
2,True,25,4,['A' 'B' 'B' 'A'],True,False,78,2
2,True,25,4,['A' 'B' 'B' 'A'],False,False,67,1
2,True,30,4,['A' 'A' 'A' 'B'],True,True,145,0
2,True,30,4,['A' 'A' 'A' 'B'],True,False,77,2
2,True,30,4,['A' 'A' 'A' 'B'],False,False,76,1
2,False,35,4,['A' 'A' 'A' 'B'],True,True,149,0
2,True,35,4,['A' 'A' 'A' 'B'],True,False,71,2
2,True,35,4,['A' 'A' 'A' 'B'],False,False,71,1
2,False,40,4,['B' 'B' 'A' 'A'],True,True,149,0
2,True,40,4,['B' 'B' 'A' 'A'],True,False,94,2
2,True,40,4,['B' 'B' 'A' 'A'],False,False,95,1
2,True,20,5,['A' 'B' 'A' 'A' 'B'],True,True,86,0
2,True,20,5,['A' 'B' 'A' 'A' 'B'],True,False,66,2
2,True,20,5,['A' 'B' 'A' 'A' 'B'],False,False,66,1
2,False,25,5,['A' 'B' 'B' 'B' 'B'],True,True,149,0
2,True,25,5,['A' 'B' 'B' 'B' 'B'],True,False,109,2
2,True,25,5,['A' 'B' 'B' 'B' 'B'],False,False,111,1
2,False,30,5,['B' 'B' 'B' 'A' 'B'],True,True,149,0
2,True,30,5,['B' 'B' 'B' 'A' 'B'],True,False,121,2
2,False,30,5,['B' 'B' 'B' 'A' 'B'],False,False,149,1
2,False,35,5,['A' 'A' 'B' 'B' 'A'],True,True,149,0
2,True,35,5,['A' 'A' 'B' 'B' 'A'],True,False,115,2
2,True,35,5,['A' 'A' 'B' 'B' 'A'],False,False,127,1
2,False,40,5,['A' 'B' 'B' 'B' 'A'],True,True,149,0
2,True,40,5,['A' 'B' 'B' 'B' 'A'],True,False,112,2
2,False,40,5,['A' 'B' 'B' 'B' 'A'],False,False,149,1
2,True,20,6,['B' 'A' 'A' 'B' 'B' 'A'],True,True,106,0
2,True,20,6,['B' 'A' 'A' 'B' 'B' 'A'],True,False,95,2
2,True,20,6,['B' 'A' 'A' 'B' 'B' 'A'],False,False,82,1
2,False,25,6,['B' 'B' 'B' 'A' 'A' 'A'],True,True,149,0
2,True,25,6,['B' 'B' 'B' 'A' 'A' 'A'],True,False,95,2
2,True,25,6,['B' 'B' 'B' 'A' 'A' 'A'],False,False,108,1
2,False,30,6,['B' 'A' 'B' 'B' 'B' 'B'],True,True,149,0
2,False,30,6,['B' 'A' 'B' 'B' 'B' 'B'],True,False,149,2
2,False,30,6,['B' 'A' 'B' 'B' 'B' 'B'],False,False,149,1
2,False,35,6,['A' 'A' 'B' 'B' 'B' 'B'],True,True,149,0
2,True,35,6,['A' 'A' 'B' 'B' 'B' 'B'],True,False,136,2
2,True,35,6,['A' 'A' 'B' 'B' 'B' 'B'],False,False,129,1
2,False,40,6,['A' 'A' 'A' 'B' 'A' 'B'],True,True,149,0
2,True,40,6,['A' 'A' 'A' 'B' 'A' 'B'],True,False,115,2
2,True,40,6,['A' 'A' 'A' 'B' 'A' 'B'],False,False,115,1
2,True,20,7,['B' 'A' 'B' 'B' 'B' 'B' 'A'],True,True,126,0
2,False,20,7,['B' 'A' 'B' 'B' 'B' 'B' 'A'],True,False,149,2
2,False,20,7,['B' 'A' 'B' 'B' 'B' 'B' 'A'],False,False,149,1
2,True,25,7,['A' 'A' 'A' 'B' 'B' 'B' 'B'],True,True,148,0
2,False,25,7,['A' 'A' 'A' 'B' 'B' 'B' 'B'],True,False,149,2
2,False,25,7,['A' 'A' 'A' 'B' 'B' 'B' 'B'],False,False,149,1
2,False,30,7,['B' 'B' 'A' 'B' 'A' 'B' 'B'],True,True,149,0
2,False,30,7,['B' 'B' 'A' 'B' 'A' 'B' 'B'],True,False,149,2
2,False,30,7,['B' 'B' 'A' 'B' 'A' 'B' 'B'],False,False,149,1
2,False,35,7,['B' 'B' 'A' 'B' 'B' 'B' 'A'],True,True,149,0
2,False,35,7,['B' 'B' 'A' 'B' 'B' 'B' 'A'],True,False,149,2
2,False,35,7,['B' 'B' 'A' 'B' 'B' 'B' 'A'],False,False,149,1
2,False,40,7,['A' 'B' 'A' 'B' 'B' 'A' 'A'],True,True,149,0
2,False,40,7,['A' 'B' 'A' 'B' 'B' 'A' 'A'],True,False,149,2
2,True,40,7,['A' 'B' 'A' 'B' 'B' 'A' 'A'],False,False,142,1
2,False,20,8,['B' 'B' 'A' 'A' 'A' 'B' 'A' 'B'],True,True,149,0
