seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
1,False,4,4,['B' 'B' 'B' 'B'],True,True,99
1,False,5,4,['B' 'A' 'A' 'A'],True,True,99
1,False,2,5,['B' 'A' 'A' 'A' 'B'],True,True,99
1,False,3,5,['B' 'B' 'B' 'B' 'B'],True,True,99
1,False,4,5,['B' 'A' 'A' 'A' 'B'],True,True,99
1,False,5,5,['B' 'B' 'B' 'B' 'B'],True,True,99
1,True,2,2,['A' 'B'],True,False,11
1,True,3,2,['A' 'B'],True,False,19
1,True,4,2,['B' 'A'],True,False,9
1,True,5,2,['B' 'A'],True,False,13
1,True,2,3,['A' 'B' 'A'],True,False,16
1,True,3,3,['B' 'A' 'A'],True,False,19
1,True,4,3,['B' 'A' 'A'],True,False,14
1,False,5,3,['B' 'B' 'B'],True,False,99
1,True,2,4,['B' 'A' 'A' 'A'],True,False,23
1,True,3,4,['B' 'A' 'A' 'A'],True,False,17
1,False,4,4,['B' 'B' 'B' 'B'],True,False,99
1,True,5,4,['B' 'A' 'A' 'A'],True,False,21
1,True,2,5,['B' 'A' 'A' 'A' 'B'],True,False,24
1,False,3,5,['B' 'B' 'B' 'B' 'B'],True,False,99
1,True,4,5,['B' 'A' 'A' 'A' 'B'],True,False,18
1,False,5,5,['B' 'B' 'B' 'B' 'B'],True,False,99
1,True,2,2,['A' 'B'],False,False,30
1,True,3,2,['A' 'B'],False,False,19
1,True,4,2,['B' 'A'],False,False,30
1,True,5,2,['B' 'A'],False,False,13
1,False,2,3,['A' 'B' 'A'],False,False,99
1,False,3,3,['B' 'A' 'A'],False,False,99
1,False,4,3,['B' 'A' 'A'],False,False,99
1,True,5,3,['B' 'B' 'B'],False,False,32
1,False,2,4,['B' 'A' 'A' 'A'],False,False,99
1,False,3,4,['B' 'A' 'A' 'A'],False,False,99
1,False,4,4,['B' 'B' 'B' 'B'],False,False,99
1,True,5,4,['B' 'A' 'A' 'A'],False,False,62
1,False,2,5,['B' 'A' 'A' 'A' 'B'],False,False,99
1,False,3,5,['B' 'B' 'B' 'B' 'B'],False,False,99
1,False,4,5,['B' 'A' 'A' 'A' 'B'],False,False,99
1,False,5,5,['B' 'B' 'B' 'B' 'B'],False,False,99
2,True,2,2,['B' 'B'],True,True,13
2,True,3,2,['A' 'A'],True,True,12
2,False,4,2,['B' 'A'],True,True,99
2,False,5,2,['B' 'B'],True,True,99
2,False,2,3,['A' 'A' 'B'],True,True,99
2,False,3,3,['B' 'A' 'A'],True,True,99
2,False,4,3,['B' 'B' 'B'],True,True,99
2,False,5,3,['A' 'B' 'A'],True,True,99
2,False,2,4,['B' 'A' 'A' 'A'],True,True,99
2,False,3,4,['B' 'B' 'B' 'A'],True,True,99
2,False,4,4,['A' 'B' 'A' 'A'],True,True,99
2,False,5,4,['B' 'B' 'B' 'A'],True,True,99
2,False,2,5,['B' 'B' 'B' 'A' 'A'],True,True,99
2,False,3,5,['A' 'B' 'A' 'A' 'B'],True,True,99
2,False,4,5,['B' 'B' 'B' 'A' 'A'],True,True,99
2,False,5,5,['A' 'A' 'A' 'B' 'B'],True,True,99
2,True,2,2,['B' 'B'],True,False,40
2,True,3,2,['A' 'A'],True,False,14
2,True,4,2,['B' 'A'],True,False,12
2,True,5,2,['B' 'B'],True,False,23
2,False,2,3,['A' 'A' 'B'],True,False,99
2,True,3,3,['B' 'A' 'A'],True,False,25
2,True,4,3,['B' 'B' 'B'],True,False,46
2,True,5,3,['A' 'B' 'A'],True,False,19
2,True,2,4,['B' 'A' 'A' 'A'],True,False,18
2,True,3,4,['B' 'B' 'B' 'A'],True,False,31
2,True,4,4,['A' 'B' 'A' 'A'],True,False,19
2,False,5,4,['B' 'B' 'B' 'A'],True,False,99
2,True,2,5,['B' 'B' 'B' 'A' 'A'],True,False,27
2,False,3,5,['A' 'B' 'A' 'A' 'B'],True,False,99
2,True,4,5,['B' 'B' 'B' 'A' 'A'],True,False,58
2,False,5,5,['A' 'A' 'A' 'B' 'B'],True,False,99
2,False,2,2,['B' 'B'],False,False,99
2,True,3,2,['A' 'A'],False,False,13
2,True,4,2,['B' 'A'],False,False,12
2,True,5,2,['B' 'B'],False,False,15
2,False,2,3,['A' 'A' 'B'],False,False,99
2,True,3,3,['B' 'A' 'A'],False,False,18
2,True,4,3,['B' 'B' 'B'],False,False,26
2,False,5,3,['A' 'B' 'A'],False,False,99
2,False,2,4,['B' 'A' 'A' 'A'],False,False,99
2,False,3,4,['B' 'B' 'B' 'A'],False,False,99
2,False,4,4,['A' 'B' 'A' 'A'],False,False,99
2,True,5,4,['B' 'B' 'B' 'A'],False,False,98
2,False,2,5,['B' 'B' 'B' 'A' 'A'],False,False,99
2,False,3,5,['A' 'B' 'A' 'A' 'B'],False,False,99
2,True,4,5,['B' 'B' 'B' 'A' 'A'],False,False,57
2,False,5,5,['A' 'A' 'A' 'B' 'B'],False,False,99
3,False,2,2,['B' 'A'],True,True,99
3,True,3,2,['A' 'B'],True,True,12
3,True,4,2,['A' 'A'],True,True,10
3,False,5,2,['A' 'A'],True,True,99
3,False,2,3,['A' 'B' 'B'],True,True,99
3,True,3,3,['A' 'A' 'B'],True,True,12
3,False,4,3,['A' 'A' 'A'],True,True,99
3,False,5,3,['A' 'B' 'B'],True,True,99
3,False,2,4,['A' 'A' 'B' 'A'],True,True,99
3,True,3,4,['A' 'A' 'A' 'B'],True,True,14
3,False,4,4,['A' 'B' 'B' 'A'],True,True,99
3,False,5,4,['B' 'A' 'A' 'B'],True,True,99
3,False,2,5,['A' 'A' 'A' 'B' 'A'],True,True,99
3,False,3,5,['A' 'B' 'B' 'A' 'B'],True,True,99
3,False,4,5,['B' 'A' 'A' 'B' 'B'],True,True,99
3,False,5,5,['B' 'A' 'A' 'B' 'A'],True,True,99
3,True,2,2,['B' 'A'],True,False,64
3,True,3,2,['A' 'B'],True,False,13
3,True,4,2,['A' 'A'],True,False,12
3,True,5,2,['A' 'A'],True,False,24
3,False,2,3,['A' 'B' 'B'],True,False,99
3,True,3,3,['A' 'A' 'B'],True,False,13
3,True,4,3,['A' 'A' 'A'],True,False,16
3,False,5,3,['A' 'B' 'B'],True,False,99
3,False,2,4,['A' 'A' 'B' 'A'],True,False,99
3,True,3,4,['A' 'A' 'A' 'B'],True,False,20
3,True,4,4,['A' 'B' 'B' 'A'],True,False,15
3,True,5,4,['B' 'A' 'A' 'B'],True,False,38
3,False,2,5,['A' 'A' 'A' 'B' 'A'],True,False,99
3,False,3,5,['A' 'B' 'B' 'A' 'B'],True,False,99
3,True,4,5,['B' 'A' 'A' 'B' 'B'],True,False,28
3,True,5,5,['B' 'A' 'A' 'B' 'A'],True,False,27
3,True,2,2,['B' 'A'],False,False,65
3,True,3,2,['A' 'B'],False,False,19
3,True,4,2,['A' 'A'],False,False,12
3,True,5,2,['A' 'A'],False,False,24
3,False,2,3,['A' 'B' 'B'],False,False,99
3,False,3,3,['A' 'A' 'B'],False,False,99
3,True,4,3,['A' 'A' 'A'],False,False,17
3,True,5,3,['A' 'B' 'B'],False,False,42
3,False,2,4,['A' 'A' 'B' 'A'],False,False,99
3,False,3,4,['A' 'A' 'A' 'B'],False,False,99
3,True,4,4,['A' 'B' 'B' 'A'],False,False,25
3,True,5,4,['B' 'A' 'A' 'B'],False,False,24
3,False,2,5,['A' 'A' 'A' 'B' 'A'],False,False,99
3,False,3,5,['A' 'B' 'B' 'A' 'B'],False,False,99
3,False,4,5,['B' 'A' 'A' 'B' 'B'],False,False,99
3,False,5,5,['B' 'A' 'A' 'B' 'A'],False,False,99
4,True,2,2,['B' 'B'],True,True,18
4,True,3,2,['A' 'A'],True,True,16
4,True,4,2,['A' 'A'],True,True,16
4,False,5,2,['B' 'B'],True,True,99
4,True,2,3,['A' 'A' 'A'],True,True,23
4,True,3,3,['A' 'A' 'B'],True,True,16
4,False,4,3,['B' 'B' 'B'],True,True,99
4,False,5,3,['A' 'B' 'A'],True,True,99
4,True,2,4,['A' 'A' 'B' 'A'],True,True,23
4,False,3,4,['B' 'B' 'B' 'B'],True,True,99
4,False,4,4,['A' 'B' 'A' 'A'],True,True,99
4,False,5,4,['A' 'A' 'B' 'A'],True,True,99
4,False,2,5,['B' 'B' 'B' 'B' 'A'],True,True,99
4,False,3,5,['A' 'B' 'A' 'A' 'A'],True,True,99
4,False,4,5,['A' 'A' 'B' 'A' 'A'],True,True,99
4,False,5,5,['A' 'B' 'A' 'A' 'B'],True,True,99
4,True,2,2,['B' 'B'],True,False,33
4,True,3,2,['A' 'A'],True,False,22
4,True,4,2,['A' 'A'],True,False,18
4,True,5,2,['B' 'B'],True,False,30
4,True,2,3,['A' 'A' 'A'],True,False,35
4,True,3,3,['A' 'A' 'B'],True,False,22
4,False,4,3,['B' 'B' 'B'],True,False,99
4,True,5,3,['A' 'B' 'A'],True,False,42
4,True,2,4,['A' 'A' 'B' 'A'],True,False,35
4,True,3,4,['B' 'B' 'B' 'B'],True,False,67
4,True,4,4,['A' 'B' 'A' 'A'],True,False,47
4,True,5,4,['A' 'A' 'B' 'A'],True,False,39
4,True,2,5,['B' 'B' 'B' 'B' 'A'],True,False,46
4,True,3,5,['A' 'B' 'A' 'A' 'A'],True,False,54
4,True,4,5,['A' 'A' 'B' 'A' 'A'],True,False,47
4,True,5,5,['A' 'B' 'A' 'A' 'B'],True,False,39
4,False,2,2,['B' 'B'],False,False,99
4,True,3,2,['A' 'A'],False,False,22
4,True,4,2,['A' 'A'],False,False,19
4,False,5,2,['B' 'B'],False,False,99
4,True,2,3,['A' 'A' 'A'],False,False,35
4,False,3,3,['A' 'A' 'B'],False,False,99
4,True,4,3,['B' 'B' 'B'],False,False,35
4,True,5,3,['A' 'B' 'A'],False,False,30
4,False,2,4,['A' 'A' 'B' 'A'],False,False,99
4,False,3,4,['B' 'B' 'B' 'B'],False,False,99
4,True,4,4,['A' 'B' 'A' 'A'],False,False,68
4,False,5,4,['A' 'A' 'B' 'A'],False,False,99
4,False,2,5,['B' 'B' 'B' 'B' 'A'],False,False,99
4,False,3,5,['A' 'B' 'A' 'A' 'A'],False,False,99
4,True,4,5,['A' 'A' 'B' 'A' 'A'],False,False,68
4,False,5,5,['A' 'B' 'A' 'A' 'B'],False,False,99
5,True,2,2,['B' 'A'],True,True,20
5,True,3,2,['B' 'B'],True,True,16
5,False,4,2,['A' 'B'],True,True,99
5,False,5,2,['B' 'A'],True,True,99
5,True,2,3,['B' 'B' 'A'],True,True,22
5,False,3,3,['A' 'B' 'B'],True,True,99
5,False,4,3,['B' 'A' 'A'],True,True,99
5,False,5,3,['B' 'A' 'A'],True,True,99
5,True,2,4,['A' 'B' 'B' 'B'],True,True,22
5,False,3,4,['B' 'A' 'A' 'A'],True,True,99
5,False,4,4,['B' 'A' 'A' 'B'],True,True,99
5,False,5,4,['B' 'A' 'B' 'B'],True,True,99
5,True,2,5,['B' 'A' 'A' 'A' 'B'],True,True,23
5,False,3,5,['B' 'A' 'A' 'B' 'B'],True,True,99
5,False,4,5,['B' 'A' 'B' 'B' 'A'],True,True,99
5,False,5,5,['A' 'B' 'A' 'B' 'A'],True,True,99
5,True,2,2,['B' 'A'],True,False,32
5,True,3,2,['B' 'B'],True,False,17
5,True,4,2,['A' 'B'],True,False,41
5,True,5,2,['B' 'A'],True,False,28
5,True,2,3,['B' 'B' 'A'],True,False,59
5,False,3,3,['A' 'B' 'B'],True,False,99
5,True,4,3,['B' 'A' 'A'],True,False,29
5,True,5,3,['B' 'A' 'A'],True,False,29
5,True,2,4,['A' 'B' 'B' 'B'],True,False,25
5,True,3,4,['B' 'A' 'A' 'A'],True,False,22
5,False,4,4,['B' 'A' 'A' 'B'],True,False,99
5,True,5,4,['B' 'A' 'B' 'B'],True,False,34
5,True,2,5,['B' 'A' 'A' 'A' 'B'],True,False,57
5,True,3,5,['B' 'A' 'A' 'B' 'B'],True,False,22
5,True,4,5,['B' 'A' 'B' 'B' 'A'],True,False,64
5,True,5,5,['A' 'B' 'A' 'B' 'A'],True,False,28
5,True,2,2,['B' 'A'],False,False,37
5,True,3,2,['B' 'B'],False,False,37
5,True,4,2,['A' 'B'],False,False,35
5,True,5,2,['B' 'A'],False,False,35
5,True,2,3,['B' 'B' 'A'],False,False,54
5,True,3,3,['A' 'B' 'B'],False,False,45
5,True,4,3,['B' 'A' 'A'],False,False,31
5,False,5,3,['B' 'A' 'A'],False,False,99
5,False,2,4,['A' 'B' 'B' 'B'],False,False,99
5,False,3,4,['B' 'A' 'A' 'A'],False,False,99
5,True,4,4,['B' 'A' 'A' 'B'],False,False,31
5,False,5,4,['B' 'A' 'B' 'B'],False,False,99
5,False,2,5,['B' 'A' 'A' 'A' 'B'],False,False,99
5,True,3,5,['B' 'A' 'A' 'B' 'B'],False,False,44
5,False,4,5,['B' 'A' 'B' 'B' 'A'],False,False,99
5,False,5,5,['A' 'B' 'A' 'B' 'A'],False,False,99
6,True,2,2,['B' 'B'],True,True,26
6,False,3,2,['A' 'B'],True,True,99
6,False,4,2,['A' 'A'],True,True,99
6,False,5,2,['A' 'B'],True,True,99
6,True,2,3,['A' 'B' 'A'],True,True,26
6,False,3,3,['A' 'A' 'B'],True,True,99
6,False,4,3,['A' 'B' 'B'],True,True,99
6,False,5,3,['B' 'B' 'A'],True,True,99
6,True,2,4,['A' 'A' 'B' 'B'],True,True,26
6,False,3,4,['A' 'B' 'B' 'A'],True,True,99
6,False,4,4,['B' 'B' 'A' 'A'],True,True,99
6,False,5,4,['B' 'B' 'B' 'B'],True,True,99
6,True,2,5,['A' 'B' 'B' 'A' 'B'],True,True,26
6,False,3,5,['B' 'B' 'A' 'A' 'B'],True,True,99
6,False,4,5,['B' 'B' 'B' 'B' 'A'],True,True,99
6,False,5,5,['A' 'B' 'A' 'A' 'A'],True,True,99
6,True,2,2,['B' 'B'],True,False,39
6,True,3,2,['A' 'B'],True,False,15
6,True,4,2,['A' 'A'],True,False,15
6,True,5,2,['A' 'B'],True,False,15
6,True,2,3,['A' 'B' 'A'],True,False,40
6,True,3,3,['A' 'A' 'B'],True,False,15
6,True,4,3,['A' 'B' 'B'],True,False,12
6,True,5,3,['B' 'B' 'A'],True,False,26
6,True,2,4,['A' 'A' 'B' 'B'],True,False,40
6,True,3,4,['A' 'B' 'B' 'A'],True,False,15
6,True,4,4,['B' 'B' 'A' 'A'],True,False,25
6,False,5,4,['B' 'B' 'B' 'B'],True,False,99
6,True,2,5,['A' 'B' 'B' 'A' 'B'],True,False,40
6,True,3,5,['B' 'B' 'A' 'A' 'B'],True,False,47
6,False,4,5,['B' 'B' 'B' 'B' 'A'],True,False,99
6,True,5,5,['A' 'B' 'A' 'A' 'A'],True,False,22
6,False,2,2,['B' 'B'],False,False,99
6,True,3,2,['A' 'B'],False,False,30
6,True,4,2,['A' 'A'],False,False,15
6,True,5,2,['A' 'B'],False,False,10
6,False,2,3,['A' 'B' 'A'],False,False,99
6,False,3,3,['A' 'A' 'B'],False,False,99
6,True,4,3,['A' 'B' 'B'],False,False,16
6,True,5,3,['B' 'B' 'A'],False,False,47
6,True,2,4,['A' 'A' 'B' 'B'],False,False,57
6,False,3,4,['A' 'B' 'B' 'A'],False,False,99
6,True,4,4,['B' 'B' 'A' 'A'],False,False,58
6,False,5,4,['B' 'B' 'B' 'B'],False,False,99
6,False,2,5,['A' 'B' 'B' 'A' 'B'],False,False,99
6,False,3,5,['B' 'B' 'A' 'A' 'B'],False,False,99
6,False,4,5,['B' 'B' 'B' 'B' 'A'],False,False,99
6,True,5,5,['A' 'B' 'A' 'A' 'A'],False,False,28
7,True,2,2,['A' 'A'],True,True,21
7,True,3,2,['A' 'A'],True,True,21
7,True,4,2,['A' 'A'],True,True,10
7,False,5,2,['A' 'A'],True,True,99
7,True,2,3,['A' 'A' 'B'],True,True,21
7,True,3,3,['A' 'A' 'B'],True,True,21
7,False,4,3,['A' 'A' 'B'],True,True,99
7,False,5,3,['A' 'B' 'B'],True,True,99
7,True,2,4,['A' 'A' 'B' 'B'],True,True,21
7,True,3,4,['A' 'A' 'B' 'A'],True,True,21
7,False,4,4,['A' 'B' 'B' 'A'],True,True,99
7,False,5,4,['A' 'B' 'B' 'A'],True,True,99
7,True,2,5,['A' 'A' 'B' 'A' 'A'],True,True,21
7,False,3,5,['A' 'B' 'B' 'A' 'A'],True,True,99
7,False,4,5,['A' 'B' 'B' 'A' 'B'],True,True,99
7,False,5,5,['B' 'B' 'A' 'A' 'A'],True,True,99
7,True,2,2,['A' 'A'],True,False,29
7,True,3,2,['A' 'A'],True,False,22
7,True,4,2,['A' 'A'],True,False,10
7,True,5,2,['A' 'A'],True,False,27
7,True,2,3,['A' 'A' 'B'],True,False,29
7,True,3,3,['A' 'A' 'B'],True,False,22
7,False,4,3,['A' 'A' 'B'],True,False,99
7,False,5,3,['A' 'B' 'B'],True,False,99
7,True,2,4,['A' 'A' 'B' 'B'],True,False,29
7,True,3,4,['A' 'A' 'B' 'A'],True,False,22
7,True,4,4,['A' 'B' 'B' 'A'],True,False,23
7,True,5,4,['A' 'B' 'B' 'A'],True,False,24
7,True,2,5,['A' 'A' 'B' 'A' 'A'],True,False,32
7,True,3,5,['A' 'B' 'B' 'A' 'A'],True,False,22
7,False,4,5,['A' 'B' 'B' 'A' 'B'],True,False,99
7,True,5,5,['B' 'B' 'A' 'A' 'A'],True,False,48
7,True,2,2,['A' 'A'],False,False,29
7,True,3,2,['A' 'A'],False,False,22
7,True,4,2,['A' 'A'],False,False,10
7,True,5,2,['A' 'A'],False,False,27
7,False,2,3,['A' 'A' 'B'],False,False,99
7,True,3,3,['A' 'A' 'B'],False,False,22
7,True,4,3,['A' 'A' 'B'],False,False,28
7,False,5,3,['A' 'B' 'B'],False,False,99
7,True,2,4,['A' 'A' 'B' 'B'],False,False,84
7,True,3,4,['A' 'A' 'B' 'A'],False,False,26
7,False,4,4,['A' 'B' 'B' 'A'],False,False,99
7,False,5,4,['A' 'B' 'B' 'A'],False,False,99
7,False,2,5,['A' 'A' 'B' 'A' 'A'],False,False,99
7,True,3,5,['A' 'B' 'B' 'A' 'A'],False,False,48
7,False,4,5,['A' 'B' 'B' 'A' 'B'],False,False,99
7,False,5,5,['B' 'B' 'A' 'A' 'A'],False,False,99
8,True,2,2,['A' 'B'],True,True,26
8,False,3,2,['B' 'B'],True,True,99
8,True,4,2,['A' 'B'],True,True,7
8,False,5,2,['A' 'B'],True,True,99
8,True,2,3,['B' 'B' 'B'],True,True,26
8,False,3,3,['A' 'B' 'A'],True,True,99
8,False,4,3,['A' 'B' 'A'],True,True,99
8,False,5,3,['B' 'A' 'B'],True,True,99
8,True,2,4,['A' 'B' 'A' 'A'],True,True,26
8,False,3,4,['A' 'B' 'A' 'B'],True,True,99
8,False,4,4,['B' 'A' 'B' 'B'],True,True,99
8,False,5,4,['B' 'B' 'A' 'B'],True,True,99
8,True,2,5,['A' 'B' 'A' 'B' 'B'],True,True,26
8,False,3,5,['B' 'A' 'B' 'B' 'B'],True,True,99
8,False,4,5,['B' 'B' 'A' 'B' 'A'],True,True,99
8,False,5,5,['A' 'A' 'A' 'B' 'B'],True,True,99
8,True,2,2,['A' 'B'],True,False,31
8,True,3,2,['B' 'B'],True,False,88
8,True,4,2,['A' 'B'],True,False,8
8,True,5,2,['A' 'B'],True,False,17
8,False,2,3,['B' 'B' 'B'],True,False,99
8,True,3,3,['A' 'B' 'A'],True,False,15
8,True,4,3,['A' 'B' 'A'],True,False,16
8,False,5,3,['B' 'A' 'B'],True,False,99
8,True,2,4,['A' 'B' 'A' 'A'],True,False,31
8,True,3,4,['A' 'B' 'A' 'B'],True,False,15
8,True,4,4,['B' 'A' 'B' 'B'],True,False,36
8,False,5,4,['B' 'B' 'A' 'B'],True,False,99
8,True,2,5,['A' 'B' 'A' 'B' 'B'],True,False,31
8,True,3,5,['B' 'A' 'B' 'B' 'B'],True,False,19
8,True,4,5,['B' 'B' 'A' 'B' 'A'],True,False,71
8,False,5,5,['A' 'A' 'A' 'B' 'B'],True,False,99
8,True,2,2,['A' 'B'],False,False,34
8,False,3,2,['B' 'B'],False,False,99
8,True,4,2,['A' 'B'],False,False,14
8,True,5,2,['A' 'B'],False,False,22
8,False,2,3,['B' 'B' 'B'],False,False,99
8,True,3,3,['A' 'B' 'A'],False,False,15
8,True,4,3,['A' 'B' 'A'],False,False,30
8,True,5,3,['B' 'A' 'B'],False,False,12
8,False,2,4,['A' 'B' 'A' 'A'],False,False,99
8,True,3,4,['A' 'B' 'A' 'B'],False,False,59
8,False,4,4,['B' 'A' 'B' 'B'],False,False,99
8,False,5,4,['B' 'B' 'A' 'B'],False,False,99
8,False,2,5,['A' 'B' 'A' 'B' 'B'],False,False,99
8,False,3,5,['B' 'A' 'B' 'B' 'B'],False,False,99
8,False,4,5,['B' 'B' 'A' 'B' 'A'],False,False,99
8,True,5,5,['A' 'A' 'A' 'B' 'B'],False,False,19
9,False,2,2,['A' 'B'],True,True,99
9,False,3,2,['B' 'A'],True,True,99
9,False,4,2,['A' 'B'],True,True,99
9,False,5,2,['A' 'B'],True,True,99
9,False,2,3,['B' 'A' 'A'],True,True,99
9,False,3,3,['A' 'B' 'A'],True,True,99
9,False,4,3,['A' 'B' 'A'],True,True,99
9,False,5,3,['A' 'A' 'A'],True,True,99
9,False,2,4,['A' 'B' 'A' 'A'],True,True,99
9,False,3,4,['A' 'B' 'A' 'A'],True,True,99
9,False,4,4,['A' 'A' 'A' 'A'],True,True,99
9,False,5,4,['A' 'A' 'B' 'A'],True,True,99
9,False,2,5,['A' 'B' 'A' 'A' 'A'],True,True,99
9,False,3,5,['A' 'A' 'A' 'A' 'A'],True,True,99
9,False,4,5,['A' 'A' 'B' 'A' 'B'],True,True,99
9,False,5,5,['B' 'B' 'B' 'B' 'A'],True,True,99
9,True,2,2,['A' 'B'],True,False,15
9,True,3,2,['B' 'A'],True,False,11
9,True,4,2,['A' 'B'],True,False,18
9,True,5,2,['A' 'B'],True,False,52
9,True,2,3,['B' 'A' 'A'],True,False,23
9,True,3,3,['A' 'B' 'A'],True,False,19
9,False,4,3,['A' 'B' 'A'],True,False,99
9,True,5,3,['A' 'A' 'A'],True,False,34
9,True,2,4,['A' 'B' 'A' 'A'],True,False,18
9,True,3,4,['A' 'B' 'A' 'A'],True,False,46
9,True,4,4,['A' 'A' 'A' 'A'],True,False,30
9,True,5,4,['A' 'A' 'B' 'A'],True,False,34
9,True,2,5,['A' 'B' 'A' 'A' 'A'],True,False,45
9,True,3,5,['A' 'A' 'A' 'A' 'A'],True,False,47
9,False,4,5,['A' 'A' 'B' 'A' 'B'],True,False,99
9,False,5,5,['B' 'B' 'B' 'B' 'A'],True,False,99
9,True,2,2,['A' 'B'],False,False,22
9,True,3,2,['B' 'A'],False,False,12
9,True,4,2,['A' 'B'],False,False,28
9,True,5,2,['A' 'B'],False,False,40
9,False,2,3,['B' 'A' 'A'],False,False,99
9,True,3,3,['A' 'B' 'A'],False,False,26
9,False,4,3,['A' 'B' 'A'],False,False,99
9,True,5,3,['A' 'A' 'A'],False,False,34
9,False,2,4,['A' 'B' 'A' 'A'],False,False,99
9,False,3,4,['A' 'B' 'A' 'A'],False,False,99
9,True,4,4,['A' 'A' 'A' 'A'],False,False,32
9,True,5,4,['A' 'A' 'B' 'A'],False,False,34
9,False,2,5,['A' 'B' 'A' 'A' 'A'],False,False,99
9,True,3,5,['A' 'A' 'A' 'A' 'A'],False,False,47
9,False,4,5,['A' 'A' 'B' 'A' 'B'],False,False,99
9,False,5,5,['B' 'B' 'B' 'B' 'A'],False,False,99
10,False,2,2,['A' 'A'],True,True,99
10,False,3,2,['A' 'B'],True,True,99
10,False,4,2,['B' 'B'],True,True,99
10,False,5,2,['B' 'A'],True,True,99
10,False,2,3,['A' 'B' 'A'],True,True,99
10,False,3,3,['B' 'B' 'A'],True,True,99
10,False,4,3,['B' 'A' 'A'],True,True,99
10,False,5,3,['A' 'A' 'A'],True,True,99
10,False,2,4,['B' 'B' 'A' 'A'],True,True,99
10,False,3,4,['B' 'A' 'A' 'B'],True,True,99
10,False,4,4,['A' 'A' 'A' 'B'],True,True,99
10,False,5,4,['B' 'A' 'B' 'B'],True,True,99
10,False,2,5,['B' 'A' 'A' 'B' 'A'],True,True,99
10,False,3,5,['A' 'A' 'A' 'B' 'B'],True,True,99
10,False,4,5,['B' 'A' 'B' 'B' 'B'],True,True,99
10,False,5,5,['B' 'B' 'B' 'A' 'B'],True,True,99
10,True,2,2,['A' 'A'],True,False,21
