seed,converged,num_goals,num_agents,agent_types,use_ep,greedy,num_iters
2,True,25,4,['A' 'B' 'B' 'A'],True,False,66
2,True,25,4,['A' 'B' 'B' 'A'],False,False,67
2,True,30,4,['A' 'A' 'A' 'B'],True,True,124
2,True,30,4,['A' 'A' 'A' 'B'],True,False,65
2,True,30,4,['A' 'A' 'A' 'B'],False,False,65
2,True,35,4,['A' 'A' 'A' 'B'],True,True,63
2,True,35,4,['A' 'A' 'A' 'B'],True,False,60
2,True,35,4,['A' 'A' 'A' 'B'],False,False,60
2,True,20,5,['A' 'B' 'A' 'A' 'B'],True,True,76
2,True,20,5,['A' 'B' 'A' 'A' 'B'],True,False,37
2,True,20,5,['A' 'B' 'A' 'A' 'B'],False,False,37
2,True,25,5,['A' 'B' 'B' 'B' 'B'],True,True,90
2,True,25,5,['A' 'B' 'B' 'B' 'B'],True,False,58
2,True,25,5,['A' 'B' 'B' 'B' 'B'],False,False,47
2,True,30,5,['B' 'B' 'B' 'A' 'B'],True,True,124
2,True,30,5,['B' 'B' 'B' 'A' 'B'],True,False,58
2,True,30,5,['B' 'B' 'B' 'A' 'B'],False,False,55
2,True,35,5,['A' 'A' 'B' 'B' 'A'],True,True,63
2,True,35,5,['A' 'A' 'B' 'B' 'A'],True,False,59
2,True,35,5,['A' 'A' 'B' 'B' 'A'],False,False,55
3,True,20,2,['A' 'B'],True,True,89
3,True,20,2,['A' 'B'],True,False,87
3,True,20,2,['A' 'B'],False,False,87
3,True,25,2,['A' 'A'],True,True,112
3,True,25,2,['A' 'A'],True,False,80
3,True,25,2,['A' 'A'],False,False,80
3,True,30,2,['B' 'A'],True,True,96
3,True,30,2,['B' 'A'],True,False,100
3,True,30,2,['B' 'A'],False,False,84
3,True,35,2,['B' 'A'],True,True,122
3,True,35,2,['B' 'A'],True,False,79
3,True,35,2,['B' 'A'],False,False,79
3,True,20,3,['A' 'A' 'A'],True,True,57
3,True,20,3,['A' 'A' 'A'],True,False,65
3,True,20,3,['A' 'A' 'A'],False,False,65
3,True,25,3,['A' 'A' 'A'],True,True,74
3,True,25,3,['A' 'A' 'A'],True,False,63
3,True,25,3,['A' 'A' 'A'],False,False,63
3,True,30,3,['B' 'B' 'B'],True,True,95
3,True,30,3,['B' 'B' 'B'],True,False,85
3,True,30,3,['B' 'B' 'B'],False,False,79
3,True,35,3,['B' 'A' 'B'],True,True,130
3,True,35,3,['B' 'A' 'B'],True,False,79
3,True,35,3,['B' 'A' 'B'],False,False,71
3,True,20,4,['B' 'A' 'B' 'B'],True,True,57
3,True,20,4,['B' 'A' 'B' 'B'],True,False,67
3,True,20,4,['B' 'A' 'B' 'B'],False,False,55
3,True,25,4,['B' 'A' 'A' 'A'],True,True,61
3,True,25,4,['B' 'A' 'A' 'A'],True,False,52
3,True,25,4,['B' 'A' 'A' 'A'],False,False,52
3,True,30,4,['A' 'A' 'A' 'B'],True,True,107
3,True,30,4,['A' 'A' 'A' 'B'],True,False,65
3,True,30,4,['A' 'A' 'A' 'B'],False,False,65
3,True,35,4,['B' 'A' 'A' 'B'],True,True,120
3,True,35,4,['B' 'A' 'A' 'B'],True,False,77
3,True,35,4,['B' 'A' 'A' 'B'],False,False,66
3,True,20,5,['B' 'A' 'A' 'B' 'B'],True,True,57
3,True,20,5,['B' 'A' 'A' 'B' 'B'],True,False,57
3,True,20,5,['B' 'A' 'A' 'B' 'B'],False,False,62
3,True,25,5,['A' 'B' 'B' 'B' 'B'],True,True,74
3,True,25,5,['A' 'B' 'B' 'B' 'B'],True,False,56
3,True,25,5,['A' 'B' 'B' 'B' 'B'],False,False,128
3,True,30,5,['B' 'A' 'A' 'A' 'B'],True,True,107
3,True,30,5,['B' 'A' 'A' 'A' 'B'],True,False,64
3,True,30,5,['B' 'A' 'A' 'A' 'B'],False,False,60
3,True,35,5,['B' 'B' 'B' 'A' 'A'],True,True,120
3,True,35,5,['B' 'B' 'B' 'A' 'A'],True,False,59
3,True,35,5,['B' 'B' 'B' 'A' 'A'],False,False,57
4,True,20,2,['B' 'A'],True,True,141
4,True,20,2,['B' 'A'],True,False,91
4,True,20,2,['B' 'A'],False,False,91
4,True,25,2,['B' 'A'],True,True,119
4,True,25,2,['B' 'A'],True,False,108
4,True,25,2,['B' 'A'],False,False,108
4,True,30,2,['B' 'B'],True,True,150
4,True,30,2,['B' 'B'],True,False,88
4,True,30,2,['B' 'B'],False,False,74
4,True,35,2,['B' 'A'],True,True,132
4,True,35,2,['B' 'A'],True,False,103
4,True,35,2,['B' 'A'],False,False,103
4,True,20,3,['B' 'A' 'B'],True,True,137
4,True,20,3,['B' 'A' 'B'],True,False,69
4,True,20,3,['B' 'A' 'B'],False,False,70
4,True,25,3,['A' 'A' 'A'],True,True,119
4,True,25,3,['A' 'A' 'A'],True,False,82
4,True,25,3,['A' 'A' 'A'],False,False,82
4,True,30,3,['A' 'A' 'A'],True,True,150
4,True,30,3,['A' 'A' 'A'],True,False,82
4,True,30,3,['A' 'A' 'A'],False,False,82
4,True,35,3,['B' 'A' 'A'],True,True,127
4,True,35,3,['B' 'A' 'A'],True,False,75
4,True,35,3,['B' 'A' 'A'],False,False,75
4,True,20,4,['B' 'A' 'B' 'B'],True,True,137
4,True,20,4,['B' 'A' 'B' 'B'],True,False,70
4,True,20,4,['B' 'A' 'B' 'B'],False,False,129
4,True,25,4,['A' 'A' 'B' 'A'],True,True,119
4,True,25,4,['A' 'A' 'B' 'A'],True,False,70
4,True,25,4,['A' 'A' 'B' 'A'],False,False,70
4,True,30,4,['A' 'B' 'B' 'B'],True,True,150
4,True,30,4,['A' 'B' 'B' 'B'],True,False,68
4,True,30,4,['A' 'B' 'B' 'B'],False,False,103
4,True,35,4,['B' 'B' 'A' 'B'],True,True,127
4,True,35,4,['B' 'B' 'A' 'B'],True,False,76
4,True,35,4,['B' 'B' 'A' 'B'],False,False,82
4,True,20,5,['B' 'B' 'A' 'B' 'B'],True,True,131
4,True,20,5,['B' 'B' 'A' 'B' 'B'],True,False,83
4,True,20,5,['B' 'B' 'A' 'B' 'B'],False,False,106
4,True,25,5,['B' 'A' 'B' 'B' 'B'],True,True,119
4,True,25,5,['B' 'A' 'B' 'B' 'B'],True,False,71
4,True,25,5,['B' 'A' 'B' 'B' 'B'],False,False,112
4,True,30,5,['A' 'A' 'A' 'A' 'B'],True,True,150
4,True,30,5,['A' 'A' 'A' 'A' 'B'],True,False,57
4,True,30,5,['A' 'A' 'A' 'A' 'B'],False,False,57
4,True,35,5,['B' 'A' 'B' 'A' 'B'],True,True,127
4,True,35,5,['B' 'A' 'B' 'A' 'B'],True,False,59
4,True,35,5,['B' 'A' 'B' 'A' 'B'],False,False,72
5,True,20,2,['B' 'A'],True,True,89
5,True,20,2,['B' 'A'],True,False,79
5,True,20,2,['B' 'A'],False,False,79
5,True,25,2,['A' 'A'],True,True,82
5,True,25,2,['A' 'A'],True,False,90
5,True,25,2,['A' 'A'],False,False,90
5,True,30,2,['B' 'A'],True,True,126
5,True,30,2,['B' 'A'],True,False,77
5,True,30,2,['B' 'A'],False,False,77
5,True,35,2,['A' 'B'],True,True,88
5,True,35,2,['A' 'B'],True,False,93
5,True,35,2,['A' 'B'],False,False,93
5,True,20,3,['B' 'A' 'B'],True,True,89
5,True,20,3,['B' 'A' 'B'],True,False,60
5,True,20,3,['B' 'A' 'B'],False,False,60
5,True,25,3,['B' 'A' 'B'],True,True,82
5,True,25,3,['B' 'A' 'B'],True,False,70
5,True,25,3,['B' 'A' 'B'],False,False,67
5,True,30,3,['A' 'B' 'A'],True,True,126
5,True,30,3,['A' 'B' 'A'],True,False,75
5,True,30,3,['A' 'B' 'A'],False,False,75
5,True,35,3,['A' 'B' 'A'],True,True,87
5,True,35,3,['A' 'B' 'A'],True,False,73
5,True,35,3,['A' 'B' 'A'],False,False,73
5,True,20,4,['A' 'B' 'A' 'B'],True,True,88
5,True,20,4,['A' 'B' 'A' 'B'],True,False,50
5,True,20,4,['A' 'B' 'A' 'B'],False,False,40
5,True,25,4,['A' 'A' 'A' 'A'],True,True,82
5,True,25,4,['A' 'A' 'A' 'A'],True,False,47
5,True,25,4,['A' 'A' 'A' 'A'],False,False,47
5,True,30,4,['A' 'A' 'A' 'B'],True,True,126
5,True,30,4,['A' 'A' 'A' 'B'],True,False,57
5,True,30,4,['A' 'A' 'A' 'B'],False,False,57
5,True,35,4,['B' 'A' 'B' 'A'],True,True,117
5,True,35,4,['B' 'A' 'B' 'A'],True,False,61
5,True,35,4,['B' 'A' 'B' 'A'],False,False,63
5,True,20,5,['A' 'B' 'A' 'A' 'A'],True,True,72
5,True,20,5,['A' 'B' 'A' 'A' 'A'],True,False,48
5,True,20,5,['A' 'B' 'A' 'A' 'A'],False,False,48
5,True,25,5,['A' 'B' 'A' 'B' 'B'],True,True,81
5,True,25,5,['A' 'B' 'A' 'B' 'B'],True,False,53
5,True,25,5,['A' 'B' 'A' 'B' 'B'],False,False,54
5,True,30,5,['A' 'B' 'B' 'A' 'A'],True,True,125
5,True,30,5,['A' 'B' 'B' 'A' 'A'],True,False,51
5,True,30,5,['A' 'B' 'B' 'A' 'A'],False,False,63
5,True,35,5,['B' 'A' 'B' 'A' 'A'],True,True,117
5,True,35,5,['B' 'A' 'B' 'A' 'A'],True,False,67
5,True,35,5,['B' 'A' 'B' 'A' 'A'],False,False,82
6,True,20,2,['B' 'B'],True,True,114
6,True,20,2,['B' 'B'],True,False,96
6,True,20,2,['B' 'B'],False,False,80
6,True,25,2,['A' 'B'],True,True,73
6,True,25,2,['A' 'B'],True,False,101
6,True,25,2,['A' 'B'],False,False,101
6,True,30,2,['B' 'B'],True,True,113
6,True,30,2,['B' 'B'],True,False,93
6,True,30,2,['B' 'B'],False,False,83
6,True,35,2,['B' 'A'],True,True,119
6,True,35,2,['B' 'A'],True,False,86
6,True,35,2,['B' 'A'],False,False,86
6,True,20,3,['B' 'B' 'B'],True,True,61
6,True,20,3,['B' 'B' 'B'],True,False,73
6,True,20,3,['B' 'B' 'B'],False,False,51
6,True,25,3,['A' 'A' 'B'],True,True,98
6,True,25,3,['A' 'A' 'B'],True,False,84
6,True,25,3,['A' 'A' 'B'],False,False,84
6,True,30,3,['A' 'B' 'B'],True,True,113
6,True,30,3,['A' 'B' 'B'],True,False,85
6,True,30,3,['A' 'B' 'B'],False,False,68
6,True,35,3,['B' 'B' 'A'],True,True,119
6,True,35,3,['B' 'B' 'A'],True,False,70
6,True,35,3,['B' 'B' 'A'],False,False,77
6,True,20,4,['B' 'B' 'A' 'A'],True,True,61
6,True,20,4,['B' 'B' 'A' 'A'],True,False,65
6,True,20,4,['B' 'B' 'A' 'A'],False,False,71
6,True,25,4,['A' 'B' 'A' 'B'],True,True,98
6,True,25,4,['A' 'B' 'A' 'B'],True,False,69
6,True,25,4,['A' 'B' 'A' 'B'],False,False,55
6,True,30,4,['B' 'A' 'A' 'B'],True,True,113
6,True,30,4,['B' 'A' 'A' 'B'],True,False,77
6,True,30,4,['B' 'A' 'A' 'B'],False,False,65
6,True,35,4,['A' 'B' 'A' 'B'],True,True,119
6,True,35,4,['A' 'B' 'A' 'B'],True,False,75
6,True,35,4,['A' 'B' 'A' 'B'],False,False,93
6,True,20,5,['B' 'A' 'A' 'B' 'B'],True,True,61
6,True,20,5,['B' 'A' 'A' 'B' 'B'],True,False,61
6,True,20,5,['B' 'A' 'A' 'B' 'B'],False,False,60
6,True,25,5,['B' 'A' 'B' 'A' 'A'],True,True,98
6,True,25,5,['B' 'A' 'B' 'A' 'A'],True,False,52
6,True,25,5,['B' 'A' 'B' 'A' 'A'],False,False,57
6,True,30,5,['A' 'A' 'A' 'A' 'B'],True,True,113
6,True,30,5,['A' 'A' 'A' 'A' 'B'],True,False,54
6,True,30,5,['A' 'A' 'A' 'A' 'B'],False,False,54
6,True,35,5,['B' 'B' 'A' 'B' 'A'],True,True,119
6,True,35,5,['B' 'B' 'A' 'B' 'A'],True,False,66
6,True,35,5,['B' 'B' 'A' 'B' 'A'],False,False,81
7,True,20,2,['A' 'B'],True,True,120
7,True,20,2,['A' 'B'],True,False,85
7,True,20,2,['A' 'B'],False,False,85
7,True,25,2,['A' 'B'],True,True,64
7,True,25,2,['A' 'B'],True,False,120
7,True,25,2,['A' 'B'],False,False,120
7,True,30,2,['A' 'B'],True,True,111
7,True,30,2,['A' 'B'],True,False,86
7,True,30,2,['A' 'B'],False,False,86
7,True,35,2,['A' 'B'],True,True,133
7,True,35,2,['A' 'B'],True,False,109
7,True,35,2,['A' 'B'],False,False,109
7,True,20,3,['A' 'B' 'B'],True,True,80
7,True,20,3,['A' 'B' 'B'],True,False,70
7,True,20,3,['A' 'B' 'B'],False,False,70
7,True,25,3,['A' 'B' 'A'],True,True,64
7,True,25,3,['A' 'B' 'A'],True,False,59
7,True,25,3,['A' 'B' 'A'],False,False,59
7,True,30,3,['A' 'A' 'B'],True,True,111
7,True,30,3,['A' 'A' 'B'],True,False,57
7,True,30,3,['A' 'A' 'B'],False,False,57
7,True,35,3,['A' 'B' 'B'],True,True,133
7,True,35,3,['A' 'B' 'B'],True,False,73
7,True,35,3,['A' 'B' 'B'],False,False,84
7,True,20,4,['B' 'B' 'B' 'B'],True,True,80
7,True,20,4,['B' 'B' 'B' 'B'],True,False,66
7,True,20,4,['B' 'B' 'B' 'B'],False,False,198
7,True,25,4,['A' 'A' 'B' 'A'],True,True,60
7,True,25,4,['A' 'A' 'B' 'A'],True,False,58
7,True,25,4,['A' 'A' 'B' 'A'],False,False,58
7,True,30,4,['B' 'B' 'A' 'A'],True,True,111
7,True,30,4,['B' 'B' 'A' 'A'],True,False,81
7,True,30,4,['B' 'B' 'A' 'A'],False,False,65
7,True,35,4,['A' 'B' 'B' 'B'],True,True,133
7,True,35,4,['A' 'B' 'B' 'B'],True,False,81
7,True,35,4,['A' 'B' 'B' 'B'],False,False,67
7,True,20,5,['A' 'B' 'A' 'A' 'B'],True,True,80
7,True,20,5,['A' 'B' 'A' 'A' 'B'],True,False,66
7,True,20,5,['A' 'B' 'A' 'A' 'B'],False,False,53
7,True,25,5,['B' 'B' 'B' 'A' 'A'],True,True,60
7,True,25,5,['B' 'B' 'B' 'A' 'A'],True,False,53
7,True,25,5,['B' 'B' 'B' 'A' 'A'],False,False,63
7,True,30,5,['A' 'B' 'A' 'B' 'A'],True,True,111
7,True,30,5,['A' 'B' 'A' 'B' 'A'],True,False,54
7,True,30,5,['A' 'B' 'A' 'B' 'A'],False,False,56
7,True,35,5,['A' 'A' 'A' 'A' 'A'],True,True,133
7,True,35,5,['A' 'A' 'A' 'A' 'A'],True,False,61
7,True,35,5,['A' 'A' 'A' 'A' 'A'],False,False,61
8,True,20,2,['B' 'A'],True,True,60
8,True,20,2,['B' 'A'],True,False,96
8,True,20,2,['B' 'A'],False,False,96
8,True,25,2,['A' 'A'],True,True,70
8,True,25,2,['A' 'A'],True,False,109
8,True,25,2,['A' 'A'],False,False,109
8,True,30,2,['B' 'B'],True,True,65
8,True,30,2,['B' 'B'],True,False,87
8,True,30,2,['B' 'B'],False,False,90
8,True,35,2,['B' 'A'],True,True,93
8,True,35,2,['B' 'A'],True,False,107
8,True,35,2,['B' 'A'],False,False,107
8,True,20,3,['B' 'A' 'B'],True,True,59
8,True,20,3,['B' 'A' 'B'],True,False,61
8,True,20,3,['B' 'A' 'B'],False,False,67
8,True,25,3,['A' 'B' 'B'],True,True,65
8,True,25,3,['A' 'B' 'B'],True,False,83
8,True,25,3,['A' 'B' 'B'],False,False,69
8,True,30,3,['B' 'B' 'B'],True,True,54
8,True,30,3,['B' 'B' 'B'],True,False,89
8,True,30,3,['B' 'B' 'B'],False,False,80
8,True,35,3,['B' 'A' 'B'],True,True,67
8,True,35,3,['B' 'A' 'B'],True,False,70
8,True,35,3,['B' 'A' 'B'],False,False,81
8,True,20,4,['A' 'A' 'B' 'B'],True,True,59
8,True,20,4,['A' 'A' 'B' 'B'],True,False,66
8,True,20,4,['A' 'A' 'B' 'B'],False,False,71
8,True,25,4,['A' 'A' 'B' 'A'],True,True,65
8,True,25,4,['A' 'A' 'B' 'A'],True,False,56
8,True,25,4,['A' 'A' 'B' 'A'],False,False,56
8,True,30,4,['A' 'A' 'B' 'B'],True,True,54
8,True,30,4,['A' 'A' 'B' 'B'],True,False,76
8,True,30,4,['A' 'A' 'B' 'B'],False,False,82
8,True,35,4,['A' 'A' 'A' 'B'],True,True,67
8,True,35,4,['A' 'A' 'A' 'B'],True,False,63
8,True,35,4,['A' 'A' 'A' 'B'],False,False,63
8,True,20,5,['A' 'B' 'A' 'A' 'A'],True,True,59
8,True,20,5,['A' 'B' 'A' 'A' 'A'],True,False,50
8,True,20,5,['A' 'B' 'A' 'A' 'A'],False,False,50
8,True,25,5,['A' 'A' 'B' 'A' 'B'],True,True,62
8,True,25,5,['A' 'A' 'B' 'A' 'B'],True,False,54
8,True,25,5,['A' 'A' 'B' 'A' 'B'],False,False,49
8,True,30,5,['A' 'B' 'B' 'A' 'B'],True,True,54
8,True,30,5,['A' 'B' 'B' 'A' 'B'],True,False,68
8,True,30,5,['A' 'B' 'B' 'A' 'B'],False,False,76
8,True,35,5,['B' 'A' 'A' 'B' 'B'],True,True,67
8,True,35,5,['B' 'A' 'A' 'B' 'B'],True,False,56
8,True,35,5,['B' 'A' 'A' 'B' 'B'],False,False,80
9,True,20,2,['B' 'B'],True,True,75
9,True,20,2,['B' 'B'],True,False,104
9,True,20,2,['B' 'B'],False,False,84
9,True,25,2,['B' 'A'],True,True,119
9,True,25,2,['B' 'A'],True,False,86
9,True,25,2,['B' 'A'],False,False,86
9,True,30,2,['A' 'A'],True,True,124
9,True,30,2,['A' 'A'],True,False,109
9,True,30,2,['A' 'A'],False,False,109
9,True,35,2,['B' 'B'],True,True,121
9,True,35,2,['B' 'B'],True,False,110
9,True,35,2,['B' 'B'],False,False,102
9,True,20,3,['B' 'B' 'B'],True,True,75
9,True,20,3,['B' 'B' 'B'],True,False,70
9,True,20,3,['B' 'B' 'B'],False,False,85
9,True,25,3,['A' 'A' 'A'],True,True,119
9,True,25,3,['A' 'A' 'A'],True,False,74
9,True,25,3,['A' 'A' 'A'],False,False,74
9,True,30,3,['A' 'B' 'B'],True,True,76
9,True,30,3,['A' 'B' 'B'],True,False,64
9,True,30,3,['A' 'B' 'B'],False,False,72
9,True,35,3,['A' 'A' 'B'],True,True,79
9,True,35,3,['A' 'A' 'B'],True,False,71
9,True,35,3,['A' 'A' 'B'],False,False,71
9,True,20,4,['B' 'A' 'A' 'A'],True,True,75
9,True,20,4,['B' 'A' 'A' 'A'],True,False,71
9,True,20,4,['B' 'A' 'A' 'A'],False,False,71
9,True,25,4,['A' 'A' 'A' 'B'],True,True,119
9,True,25,4,['A' 'A' 'A' 'B'],True,False,61
9,True,25,4,['A' 'A' 'A' 'B'],False,False,61
9,True,30,4,['A' 'A' 'B' 'A'],True,True,76
9,True,30,4,['A' 'A' 'B' 'A'],True,False,62
9,True,30,4,['A' 'A' 'B' 'A'],False,False,62
9,True,35,4,['A' 'B' 'A' 'A'],True,True,79
9,True,35,4,['A' 'B' 'A' 'A'],True,False,66
9,True,35,4,['A' 'B' 'A' 'A'],False,False,66
9,True,20,5,['A' 'B' 'A' 'B' 'B'],True,True,75
9,True,20,5,['A' 'B' 'A' 'B' 'B'],True,False,66
9,True,20,5,['A' 'B' 'A' 'B' 'B'],False,False,66
9,True,25,5,['B' 'B' 'B' 'A' 'A'],True,True,119
9,True,25,5,['B' 'B' 'B' 'A' 'A'],True,False,59
9,True,25,5,['B' 'B' 'B' 'A' 'A'],False,False,68
9,True,30,5,['A' 'B' 'B' 'B' 'B'],True,True,76
9,True,30,5,['A' 'B' 'B' 'B' 'B'],True,False,74
9,True,30,5,['A' 'B' 'B' 'B' 'B'],False,False,134
9,True,35,5,['A' 'B' 'A' 'B' 'A'],True,True,79
9,True,35,5,['A' 'B' 'A' 'B' 'A'],True,False,61
9,True,35,5,['A' 'B' 'A' 'B' 'A'],False,False,78
10,True,20,2,['B' 'A'],True,True,112
10,True,20,2,['B' 'A'],True,False,87
10,True,20,2,['B' 'A'],False,False,87
10,True,25,2,['A' 'A'],True,True,59
10,True,25,2,['A' 'A'],True,False,104
10,True,25,2,['A' 'A'],False,False,104
10,True,30,2,['B' 'A'],True,True,101
10,True,30,2,['B' 'A'],True,False,95
10,True,30,2,['B' 'A'],False,False,95
10,True,35,2,['A' 'B'],True,True,150
10,True,35,2,['A' 'B'],True,False,115
10,True,35,2,['A' 'B'],False,False,115
10,True,20,3,['A' 'A' 'A'],True,True,112
10,True,20,3,['A' 'A' 'A'],True,False,64
10,True,20,3,['A' 'A' 'A'],False,False,64
10,True,25,3,['A' 'B' 'B'],True,True,59
10,True,25,3,['A' 'B' 'B'],True,False,83
10,True,25,3,['A' 'B' 'B'],False,False,70
10,True,30,3,['B' 'B' 'A'],True,True,101
10,True,30,3,['B' 'B' 'A'],True,False,73
